Year,UNIT_MEASURE,ADMIN_AREA,SEX,Religion,Value
2013,NUMBER,donji_zabar,M,other,8
2013,NUMBER,donji_zabar,F,other,13
2013,NUMBER,grad_zvornik,_T,other,186
2013,NUMBER,grad_zvornik,M,other,90
2013,NUMBER,grad_zvornik,F,other,96
2013,NUMBER,istocna_ilidza,_T,other,28
2013,NUMBER,istocna_ilidza,M,other,18
2013,NUMBER,istocna_ilidza,F,other,10
2013,NUMBER,istocni_drvar,_T,other,0
2013,NUMBER,istocni_drvar,M,other,0
2013,NUMBER,istocni_drvar,F,other,0
2013,NUMBER,istocni_mostar,_T,other,1
2013,NUMBER,istocni_mostar,M,other,1
2013,NUMBER,istocni_mostar,F,other,0
2013,NUMBER,istocni_stari_grad,_T,other,5
2013,NUMBER,istocni_stari_grad,M,other,2
2013,NUMBER,istocni_stari_grad,F,other,3
2013,NUMBER,istocno_novo_sarajevo,_T,other,16
2013,NUMBER,istocno_novo_sarajevo,M,other,10
2013,NUMBER,istocno_novo_sarajevo,F,other,6
2013,NUMBER,jezero,_T,other,0
2013,NUMBER,jezero,M,other,0
2013,NUMBER,jezero,F,other,0
2013,NUMBER,kalinovik,_T,other,3
2013,NUMBER,kalinovik,M,other,2
2013,NUMBER,kalinovik,F,other,1
2013,NUMBER,knezevo,_T,other,68
2013,NUMBER,knezevo,M,other,29
2013,NUMBER,knezevo,F,other,39
2013,NUMBER,kozarska_dubica,_T,other,83
2013,NUMBER,kozarska_dubica,M,other,37
2013,NUMBER,kozarska_dubica,F,other,46
2013,NUMBER,kostajnica,_T,other,13
2013,NUMBER,kostajnica,M,other,9
2013,NUMBER,kostajnica,F,other,4
2013,NUMBER,kotor_varos,_T,other,236
2013,NUMBER,kotor_varos,M,other,120
2013,NUMBER,kotor_varos,F,other,116
2013,NUMBER,krupa_na_uni,_T,other,0
2013,NUMBER,krupa_na_uni,M,other,0
2013,NUMBER,krupa_na_uni,F,other,0
2013,NUMBER,kupres,_T,other,0
2013,NUMBER,kupres,M,other,0
2013,NUMBER,kupres,F,other,0
2013,NUMBER,laktasi,_T,other,278
2013,NUMBER,laktasi,M,other,147
2013,NUMBER,laktasi,F,other,131
2013,NUMBER,lopare,_T,other,1
2013,NUMBER,lopare,M,other,0
2013,NUMBER,lopare,F,other,1
2013,NUMBER,ljubinje,_T,other,1
2013,NUMBER,ljubinje,M,other,1
2013,NUMBER,ljubinje,F,other,0
2013,NUMBER,milici,_T,other,34
2013,NUMBER,milici,M,other,19
2013,NUMBER,milici,F,other,15
2013,NUMBER,modrica,_T,other,211
2013,NUMBER,modrica,M,other,98
2013,NUMBER,modrica,F,other,113
2013,NUMBER,mrkonjic_grad,_T,other,9
2013,NUMBER,mrkonjic_grad,M,other,6
2013,NUMBER,mrkonjic_grad,F,other,3
2013,NUMBER,nevesinje,_T,other,8
2013,NUMBER,nevesinje,M,other,4
2013,NUMBER,nevesinje,F,other,4
2013,NUMBER,novi_grad,_T,other,134
2013,NUMBER,novi_grad,M,other,60
2013,NUMBER,novi_grad,F,other,74
2013,NUMBER,novo_gorazde,_T,other,19
2013,NUMBER,novo_gorazde,M,other,9
2013,NUMBER,novo_gorazde,F,other,10
2013,NUMBER,osmaci,_T,other,41
2013,NUMBER,osmaci,M,other,26
2013,NUMBER,osmaci,F,other,15
2013,NUMBER,ostra_luka,_T,other,23
2013,NUMBER,ostra_luka,M,other,15
2013,NUMBER,ostra_luka,F,other,8
2013,NUMBER,pale,_T,other,53
2013,NUMBER,pale,M,other,24
2013,NUMBER,pale,F,other,29
2013,NUMBER,pelagicevo,_T,other,5
2013,NUMBER,pelagicevo,M,other,3
2013,NUMBER,pelagicevo,F,other,2
2013,NUMBER,petrovac,_T,other,0
2013,NUMBER,petrovac,M,other,0
2013,NUMBER,petrovac,F,other,0
2013,NUMBER,petrovo,_T,other,20
2013,NUMBER,petrovo,M,other,8
2013,NUMBER,petrovo,F,other,12
2013,NUMBER,grad_prijedor,_T,other,1506
2013,NUMBER,grad_prijedor,M,other,722
2013,NUMBER,grad_prijedor,F,other,784
2013,NUMBER,prnjavor,_T,other,611
2013,NUMBER,prnjavor,M,other,317
2013,NUMBER,prnjavor,F,other,294
2013,NUMBER,ribnik,_T,other,12
2013,NUMBER,ribnik,M,other,8
2013,NUMBER,ribnik,F,other,4
2013,NUMBER,rogatica,_T,other,48
2013,NUMBER,rogatica,M,other,21
2013,NUMBER,rogatica,F,other,27
2013,NUMBER,rudo,_T,other,0
2013,NUMBER,rudo,M,other,0
2013,NUMBER,rudo,F,other,0
2013,NUMBER,sokolac,_T,other,30
2013,NUMBER,sokolac,M,other,16
2013,NUMBER,sokolac,F,other,14
2013,NUMBER,srbac,_T,other,95
2013,NUMBER,srbac,M,other,50
2013,NUMBER,srbac,F,other,45
2013,NUMBER,srebrenica,_T,other,72
2013,NUMBER,srebrenica,M,other,36
2013,NUMBER,srebrenica,F,other,36
2013,NUMBER,teslic,_T,other,316
2013,NUMBER,teslic,M,other,148
2013,NUMBER,teslic,F,other,168
2013,NUMBER,grad_trebinje,_T,other,95
2013,NUMBER,grad_trebinje,M,other,42
2013,NUMBER,grad_trebinje,F,other,53
2013,NUMBER,trnovo,_T,other,17
2013,NUMBER,trnovo,M,other,9
2013,NUMBER,trnovo,F,other,8
2013,NUMBER,ugljevik,_T,other,2
2013,NUMBER,ugljevik,M,other,1
2013,NUMBER,ugljevik,F,other,1
2013,NUMBER,foca,_T,other,104
2013,NUMBER,foca,M,other,53
2013,NUMBER,foca,F,other,51
2013,NUMBER,han_pijesak,_T,other,5
2013,NUMBER,han_pijesak,M,other,3
2013,NUMBER,han_pijesak,F,other,2
2013,NUMBER,cajnice,_T,other,16
2013,NUMBER,cajnice,M,other,7
2013,NUMBER,cajnice,F,other,9
2013,NUMBER,celinac,_T,other,44
2013,NUMBER,celinac,M,other,20
2013,NUMBER,celinac,F,other,24
2013,NUMBER,samac,_T,other,144
2013,NUMBER,samac,M,other,68
2013,NUMBER,samac,F,other,76
2013,NUMBER,sekovici,_T,other,1
2013,NUMBER,sekovici,M,other,1
2013,NUMBER,sekovici,F,other,0
2013,NUMBER,sipovo,_T,other,32
2013,NUMBER,sipovo,M,other,17
2013,NUMBER,sipovo,F,other,15
2013,NUMBER,republika_srpska,_T,does_not_declare,8028
2013,NUMBER,republika_srpska,M,does_not_declare,3554
2013,NUMBER,republika_srpska,F,does_not_declare,4474
2013,NUMBER,grad_banja_luka,_T,does_not_declare,2684
2013,NUMBER,grad_banja_luka,M,does_not_declare,1186
2013,NUMBER,grad_banja_luka,F,does_not_declare,1498
2013,NUMBER,berkovici,_T,does_not_declare,1
2013,NUMBER,berkovici,M,does_not_declare,1
2013,NUMBER,berkovici,F,does_not_declare,0
2013,NUMBER,grad_bijeljina,_T,does_not_declare,716
2013,NUMBER,grad_bijeljina,M,does_not_declare,307
2013,NUMBER,grad_bijeljina,F,does_not_declare,409
2013,NUMBER,bileca,_T,does_not_declare,30
2013,NUMBER,bileca,M,does_not_declare,14
2013,NUMBER,bileca,F,does_not_declare,16
2013,NUMBER,bratunac,_T,does_not_declare,21
2013,NUMBER,bratunac,M,does_not_declare,9
2013,NUMBER,bratunac,F,does_not_declare,12
2013,NUMBER,brod,_T,does_not_declare,160
2013,NUMBER,brod,M,does_not_declare,60
2013,NUMBER,brod,F,does_not_declare,100
2013,NUMBER,visegrad,_T,does_not_declare,18
2013,NUMBER,visegrad,M,does_not_declare,9
2013,NUMBER,visegrad,F,does_not_declare,9
2013,NUMBER,vlasenica,_T,does_not_declare,16
2013,NUMBER,vlasenica,M,does_not_declare,8
2013,NUMBER,vlasenica,F,does_not_declare,8
2013,NUMBER,vukosavlje,_T,does_not_declare,33
2013,NUMBER,vukosavlje,M,does_not_declare,16
2013,NUMBER,vukosavlje,F,does_not_declare,17
2013,NUMBER,gacko,_T,does_not_declare,6
2013,NUMBER,gacko,M,does_not_declare,1
2013,NUMBER,gacko,F,does_not_declare,5
2013,NUMBER,grad_gradiska,_T,does_not_declare,375
2013,NUMBER,grad_gradiska,M,does_not_declare,155
2013,NUMBER,grad_gradiska,F,does_not_declare,220
2013,NUMBER,grad_derventa,_T,does_not_declare,256
2013,NUMBER,grad_derventa,M,does_not_declare,125
2013,NUMBER,grad_derventa,F,does_not_declare,131
2013,NUMBER,grad_doboj,_T,does_not_declare,526
2013,NUMBER,grad_doboj,M,does_not_declare,271
2013,NUMBER,grad_doboj,F,does_not_declare,255
2013,NUMBER,donji_zabar,_T,does_not_declare,6
2013,NUMBER,donji_zabar,M,does_not_declare,2
2013,NUMBER,donji_zabar,F,does_not_declare,4
2013,NUMBER,grad_zvornik,_T,does_not_declare,67
2013,NUMBER,grad_zvornik,M,does_not_declare,31
2013,NUMBER,grad_zvornik,F,does_not_declare,36
2013,NUMBER,istocna_ilidza,_T,does_not_declare,92
2013,NUMBER,istocna_ilidza,M,does_not_declare,41
2013,NUMBER,istocna_ilidza,F,does_not_declare,51
2013,NUMBER,istocni_drvar,_T,does_not_declare,0
2013,NUMBER,istocni_drvar,M,does_not_declare,0
2013,NUMBER,istocni_drvar,F,does_not_declare,0
2013,NUMBER,istocni_mostar,_T,does_not_declare,0
2013,NUMBER,istocni_mostar,M,does_not_declare,0
2013,NUMBER,istocni_mostar,F,does_not_declare,0
2013,NUMBER,istocni_stari_grad,_T,does_not_declare,6
2013,NUMBER,istocni_stari_grad,M,does_not_declare,5
2013,NUMBER,istocni_stari_grad,F,does_not_declare,1
2013,NUMBER,istocno_novo_sarajevo,_T,does_not_declare,56
2013,NUMBER,istocno_novo_sarajevo,M,does_not_declare,24
2013,NUMBER,istocno_novo_sarajevo,F,does_not_declare,32
2013,NUMBER,jezero,_T,does_not_declare,0
2013,NUMBER,jezero,M,does_not_declare,0
2013,NUMBER,jezero,F,does_not_declare,0
2013,NUMBER,kalinovik,_T,does_not_declare,5
2013,NUMBER,kalinovik,M,does_not_declare,4
2013,NUMBER,kalinovik,F,does_not_declare,1
2013,NUMBER,knezevo,_T,does_not_declare,4
2013,NUMBER,knezevo,M,does_not_declare,3
2013,NUMBER,knezevo,F,does_not_declare,1
2013,NUMBER,kozarska_dubica,_T,does_not_declare,178
2013,NUMBER,kozarska_dubica,M,does_not_declare,77
2013,NUMBER,kozarska_dubica,F,does_not_declare,101
2013,NUMBER,kostajnica,_T,does_not_declare,67
2013,NUMBER,kostajnica,M,does_not_declare,26
2013,NUMBER,kostajnica,F,does_not_declare,41
2013,NUMBER,kotor_varos,_T,does_not_declare,107
2013,NUMBER,kotor_varos,M,does_not_declare,45
2013,NUMBER,kotor_varos,F,does_not_declare,62
2013,NUMBER,krupa_na_uni,_T,does_not_declare,0
2013,NUMBER,krupa_na_uni,M,does_not_declare,0
2013,NUMBER,krupa_na_uni,F,does_not_declare,0
2013,NUMBER,kupres,_T,does_not_declare,1
2013,NUMBER,kupres,M,does_not_declare,1
2013,NUMBER,kupres,F,does_not_declare,0
2013,NUMBER,laktasi,_T,does_not_declare,239
2013,NUMBER,laktasi,M,does_not_declare,112
2013,NUMBER,laktasi,F,does_not_declare,127
2013,NUMBER,lopare,_T,does_not_declare,22
2013,NUMBER,lopare,M,does_not_declare,6
2013,NUMBER,lopare,F,does_not_declare,16
2013,NUMBER,ljubinje,_T,does_not_declare,3
2013,NUMBER,ljubinje,M,does_not_declare,2
2013,NUMBER,ljubinje,F,does_not_declare,1
2013,NUMBER,milici,_T,does_not_declare,10
2013,NUMBER,milici,M,does_not_declare,3
2013,NUMBER,milici,F,does_not_declare,7
2013,NUMBER,modrica,_T,does_not_declare,151
2013,NUMBER,modrica,M,does_not_declare,64
2013,NUMBER,modrica,F,does_not_declare,87
2013,NUMBER,mrkonjic_grad,_T,does_not_declare,37
2013,NUMBER,mrkonjic_grad,M,does_not_declare,16
2013,NUMBER,mrkonjic_grad,F,does_not_declare,21
2013,NUMBER,nevesinje,_T,does_not_declare,14
2013,NUMBER,nevesinje,M,does_not_declare,6
2013,NUMBER,nevesinje,F,does_not_declare,8
2013,NUMBER,novi_grad,_T,does_not_declare,134
2013,NUMBER,novi_grad,M,does_not_declare,58
2013,NUMBER,novi_grad,F,does_not_declare,76
2013,NUMBER,novo_gorazde,_T,does_not_declare,5
2013,NUMBER,novo_gorazde,M,does_not_declare,3
2013,NUMBER,novo_gorazde,F,does_not_declare,2
2013,NUMBER,osmaci,_T,does_not_declare,1
2013,NUMBER,osmaci,M,does_not_declare,1
2013,NUMBER,osmaci,F,does_not_declare,0
2013,NUMBER,ostra_luka,_T,does_not_declare,13
2013,NUMBER,ostra_luka,M,does_not_declare,5
2013,NUMBER,ostra_luka,F,does_not_declare,8
2013,NUMBER,pale,_T,does_not_declare,56
2013,NUMBER,pale,M,does_not_declare,22
2013,NUMBER,pale,F,does_not_declare,34
2013,NUMBER,pelagicevo,_T,does_not_declare,2
2013,NUMBER,pelagicevo,M,does_not_declare,0
2013,NUMBER,pelagicevo,F,does_not_declare,2
2013,NUMBER,petrovac,_T,does_not_declare,0
2013,NUMBER,petrovac,M,does_not_declare,0
2013,NUMBER,petrovac,F,does_not_declare,0
2013,NUMBER,petrovo,_T,does_not_declare,19
2013,NUMBER,petrovo,M,does_not_declare,9
2013,NUMBER,petrovo,F,does_not_declare,10
2013,NUMBER,grad_prijedor,_T,does_not_declare,784
2013,NUMBER,grad_prijedor,M,does_not_declare,325
2013,NUMBER,grad_prijedor,F,does_not_declare,459
2013,NUMBER,prnjavor,_T,does_not_declare,223
2013,NUMBER,prnjavor,M,does_not_declare,98
2013,NUMBER,prnjavor,F,does_not_declare,125
2013,NUMBER,ribnik,_T,does_not_declare,3
2013,NUMBER,ribnik,M,does_not_declare,1
2013,NUMBER,ribnik,F,does_not_declare,2
2013,NUMBER,rogatica,_T,does_not_declare,7
2013,NUMBER,rogatica,M,does_not_declare,4
2013,NUMBER,rogatica,F,does_not_declare,3
2013,NUMBER,rudo,_T,does_not_declare,3
2013,NUMBER,rudo,M,does_not_declare,2
2013,NUMBER,rudo,F,does_not_declare,1
2013,NUMBER,sokolac,_T,does_not_declare,20
2013,NUMBER,sokolac,M,does_not_declare,9
2013,NUMBER,sokolac,F,does_not_declare,11
2013,NUMBER,srbac,_T,does_not_declare,95
2013,NUMBER,srbac,M,does_not_declare,46
2013,NUMBER,srbac,F,does_not_declare,49
2013,NUMBER,srebrenica,_T,does_not_declare,22
2013,NUMBER,srebrenica,M,does_not_declare,10
2013,NUMBER,srebrenica,F,does_not_declare,12
2013,NUMBER,teslic,_T,does_not_declare,309
2013,NUMBER,teslic,M,does_not_declare,136
2013,NUMBER,teslic,F,does_not_declare,173
2013,NUMBER,grad_trebinje,_T,does_not_declare,170
2013,NUMBER,grad_trebinje,M,does_not_declare,75
2013,NUMBER,grad_trebinje,F,does_not_declare,95
2013,NUMBER,trnovo,_T,does_not_declare,4
2013,NUMBER,trnovo,M,does_not_declare,3
2013,NUMBER,trnovo,F,does_not_declare,1
2013,NUMBER,ugljevik,_T,does_not_declare,23
2013,NUMBER,ugljevik,M,does_not_declare,11
2013,NUMBER,ugljevik,F,does_not_declare,12
2013,NUMBER,foca,_T,does_not_declare,27
2013,NUMBER,foca,M,does_not_declare,13
2013,NUMBER,foca,F,does_not_declare,14
2013,NUMBER,han_pijesak,_T,does_not_declare,0
2013,NUMBER,han_pijesak,M,does_not_declare,0
2013,NUMBER,han_pijesak,F,does_not_declare,0
2013,NUMBER,cajnice,_T,does_not_declare,1
2013,NUMBER,cajnice,M,does_not_declare,1
2013,NUMBER,cajnice,F,does_not_declare,0
2013,NUMBER,celinac,_T,does_not_declare,30
2013,NUMBER,celinac,M,does_not_declare,15
2013,NUMBER,celinac,F,does_not_declare,15
2013,NUMBER,samac,_T,does_not_declare,147
2013,NUMBER,samac,M,does_not_declare,64
2013,NUMBER,samac,F,does_not_declare,83
2013,NUMBER,sekovici,_T,does_not_declare,4
2013,NUMBER,sekovici,M,does_not_declare,3
2013,NUMBER,sekovici,F,does_not_declare,1
2013,NUMBER,sipovo,_T,does_not_declare,19
2013,NUMBER,sipovo,M,does_not_declare,10
2013,NUMBER,sipovo,F,does_not_declare,9
2013,NUMBER,republika_srpska,_T,unknown,2065
2013,NUMBER,republika_srpska,M,unknown,963
2013,NUMBER,republika_srpska,F,unknown,1102
2013,NUMBER,grad_banja_luka,_T,unknown,357
2013,NUMBER,grad_banja_luka,M,unknown,173
2013,NUMBER,grad_banja_luka,F,unknown,184
2013,NUMBER,berkovici,_T,unknown,1
2013,NUMBER,berkovici,M,unknown,0
2013,NUMBER,berkovici,F,unknown,1
2013,NUMBER,grad_bijeljina,_T,unknown,102
2013,NUMBER,grad_bijeljina,M,unknown,44
2013,NUMBER,grad_bijeljina,F,unknown,58
2013,NUMBER,bileca,_T,unknown,12
2013,NUMBER,bileca,M,unknown,4
2013,NUMBER,bileca,F,unknown,8
2013,NUMBER,bratunac,_T,unknown,40
2013,NUMBER,bratunac,M,unknown,16
2013,NUMBER,bratunac,F,unknown,24
2013,NUMBER,brod,_T,unknown,32
2013,NUMBER,brod,M,unknown,12
2013,NUMBER,brod,F,unknown,20
2013,NUMBER,visegrad,_T,unknown,179
2013,NUMBER,visegrad,M,unknown,4
2013,NUMBER,visegrad,F,unknown,175
2013,NUMBER,vlasenica,_T,unknown,21
2013,NUMBER,vlasenica,M,unknown,10
2013,NUMBER,vlasenica,F,unknown,11
2013,NUMBER,vukosavlje,_T,unknown,14
2013,NUMBER,vukosavlje,M,unknown,3
2013,NUMBER,vukosavlje,F,unknown,11
2013,NUMBER,gacko,_T,unknown,7
2013,NUMBER,gacko,M,unknown,2
2013,NUMBER,gacko,F,unknown,5
2013,NUMBER,grad_gradiska,_T,unknown,46
2013,NUMBER,grad_gradiska,M,unknown,21
2013,NUMBER,grad_gradiska,F,unknown,25
2013,NUMBER,grad_derventa,_T,unknown,47
2013,NUMBER,grad_derventa,M,unknown,21
2013,NUMBER,grad_derventa,F,unknown,26
2013,NUMBER,grad_doboj,_T,unknown,160
2013,NUMBER,grad_doboj,M,unknown,64
2013,NUMBER,grad_doboj,F,unknown,96
2013,NUMBER,donji_zabar,_T,unknown,2
2013,NUMBER,donji_zabar,M,unknown,1
2013,NUMBER,donji_zabar,F,unknown,1
2013,NUMBER,grad_zvornik,_T,unknown,98
2013,NUMBER,grad_zvornik,M,unknown,39
2013,NUMBER,grad_zvornik,F,unknown,59
2013,NUMBER,istocna_ilidza,_T,unknown,10
2013,NUMBER,istocna_ilidza,M,unknown,5
2013,NUMBER,istocna_ilidza,F,unknown,5
2013,NUMBER,istocni_drvar,_T,unknown,0
2013,NUMBER,istocni_drvar,M,unknown,0
2013,NUMBER,istocni_drvar,F,unknown,0
2013,NUMBER,istocni_mostar,_T,unknown,2
2013,NUMBER,istocni_mostar,M,unknown,1
2013,NUMBER,istocni_mostar,F,unknown,1
2013,NUMBER,istocni_stari_grad,_T,unknown,2
2013,NUMBER,istocni_stari_grad,M,unknown,1
2013,NUMBER,istocni_stari_grad,F,unknown,1
2013,NUMBER,istocno_novo_sarajevo,_T,unknown,3
2013,NUMBER,istocno_novo_sarajevo,M,unknown,0
2013,NUMBER,istocno_novo_sarajevo,F,unknown,3
2013,NUMBER,jezero,_T,unknown,2
2013,NUMBER,jezero,M,unknown,1
2013,NUMBER,jezero,F,unknown,1
2013,NUMBER,kalinovik,_T,unknown,0
2013,NUMBER,kalinovik,M,unknown,0
2013,NUMBER,kalinovik,F,unknown,0
2013,NUMBER,knezevo,_T,unknown,5
2013,NUMBER,knezevo,M,unknown,3
2013,NUMBER,knezevo,F,unknown,2
2013,NUMBER,kozarska_dubica,_T,unknown,18
2013,NUMBER,kozarska_dubica,M,unknown,11
2013,NUMBER,kozarska_dubica,F,unknown,7
2013,NUMBER,kostajnica,_T,unknown,1
2013,NUMBER,kostajnica,M,unknown,1
2013,NUMBER,kostajnica,F,unknown,0
2013,NUMBER,kotor_varos,_T,unknown,21
2013,NUMBER,kotor_varos,M,unknown,15
2013,NUMBER,kotor_varos,F,unknown,6
2013,NUMBER,krupa_na_uni,_T,unknown,1
2013,NUMBER,krupa_na_uni,M,unknown,0
2013,NUMBER,krupa_na_uni,F,unknown,1
2013,NUMBER,kupres,_T,unknown,0
2013,NUMBER,kupres,M,unknown,0
2013,NUMBER,kupres,F,unknown,0
2013,NUMBER,laktasi,_T,unknown,48
2013,NUMBER,laktasi,M,unknown,21
2013,NUMBER,laktasi,F,unknown,27
2013,NUMBER,lopare,_T,unknown,13
2013,NUMBER,lopare,M,unknown,6
2013,NUMBER,lopare,F,unknown,7
2013,NUMBER,ljubinje,_T,unknown,2
2013,NUMBER,ljubinje,M,unknown,1
2013,NUMBER,ljubinje,F,unknown,1
2013,NUMBER,milici,_T,unknown,8
2013,NUMBER,milici,M,unknown,3
2013,NUMBER,milici,F,unknown,5
2013,NUMBER,modrica,_T,unknown,125
2013,NUMBER,modrica,M,unknown,66
2013,NUMBER,modrica,F,unknown,59
2013,NUMBER,mrkonjic_grad,_T,unknown,13
2013,NUMBER,mrkonjic_grad,M,unknown,7
2013,NUMBER,mrkonjic_grad,F,unknown,6
2013,NUMBER,nevesinje,_T,unknown,7
2013,NUMBER,nevesinje,M,unknown,2
2013,NUMBER,nevesinje,F,unknown,5
2013,NUMBER,novi_grad,_T,unknown,26
2013,NUMBER,novi_grad,M,unknown,14
2013,NUMBER,novi_grad,F,unknown,12
2013,NUMBER,novo_gorazde,_T,unknown,7
2013,NUMBER,novo_gorazde,M,unknown,3
2013,NUMBER,novo_gorazde,F,unknown,4
2013,NUMBER,osmaci,_T,unknown,4
2013,NUMBER,osmaci,M,unknown,2
2013,NUMBER,osmaci,F,unknown,2
2013,NUMBER,ostra_luka,_T,unknown,3
2013,NUMBER,ostra_luka,M,unknown,2
2013,NUMBER,ostra_luka,F,unknown,1
2013,NUMBER,pale,_T,unknown,11
2013,NUMBER,pale,M,unknown,7
2013,NUMBER,pale,F,unknown,4
2013,NUMBER,pelagicevo,_T,unknown,5
2013,NUMBER,pelagicevo,M,unknown,1
2013,NUMBER,pelagicevo,F,unknown,4
2013,NUMBER,petrovac,_T,unknown,0
2013,NUMBER,petrovac,M,unknown,0
2013,NUMBER,petrovac,F,unknown,0
2013,NUMBER,petrovo,_T,unknown,4
2013,NUMBER,petrovo,M,unknown,2
2013,NUMBER,petrovo,F,unknown,2
2013,NUMBER,grad_prijedor,_T,unknown,374
2013,NUMBER,grad_prijedor,M,unknown,257
2013,NUMBER,grad_prijedor,F,unknown,117
2013,NUMBER,prnjavor,_T,unknown,31
2013,NUMBER,prnjavor,M,unknown,13
2013,NUMBER,prnjavor,F,unknown,18
2013,NUMBER,ribnik,_T,unknown,2
2013,NUMBER,ribnik,M,unknown,2
2013,NUMBER,ribnik,F,unknown,0
2013,NUMBER,rogatica,_T,unknown,4
2013,NUMBER,rogatica,M,unknown,3
2013,NUMBER,rogatica,F,unknown,1
2013,NUMBER,rudo,_T,unknown,4
2013,NUMBER,rudo,M,unknown,0
2013,NUMBER,rudo,F,unknown,4
2013,NUMBER,sokolac,_T,unknown,14
2013,NUMBER,sokolac,M,unknown,3
2013,NUMBER,sokolac,F,unknown,11
2013,NUMBER,srbac,_T,unknown,28
2013,NUMBER,srbac,M,unknown,13
2013,NUMBER,srbac,F,unknown,15
2013,NUMBER,srebrenica,_T,unknown,20
2013,NUMBER,srebrenica,M,unknown,14
2013,NUMBER,srebrenica,F,unknown,6
2013,NUMBER,teslic,_T,unknown,43
2013,NUMBER,teslic,M,unknown,21
2013,NUMBER,teslic,F,unknown,22
2013,NUMBER,grad_trebinje,_T,unknown,14
2013,NUMBER,grad_trebinje,M,unknown,8
2013,NUMBER,grad_trebinje,F,unknown,6
2013,NUMBER,trnovo,_T,unknown,0
2013,NUMBER,trnovo,M,unknown,0
2013,NUMBER,trnovo,F,unknown,0
2013,NUMBER,ugljevik,_T,unknown,13
2013,NUMBER,ugljevik,M,unknown,11
2013,NUMBER,ugljevik,F,unknown,2
2013,NUMBER,foca,_T,unknown,12
2013,NUMBER,foca,M,unknown,6
2013,NUMBER,foca,F,unknown,6
2013,NUMBER,han_pijesak,_T,unknown,0
2013,NUMBER,han_pijesak,M,unknown,0
2013,NUMBER,han_pijesak,F,unknown,0
2013,NUMBER,cajnice,_T,unknown,4
2013,NUMBER,cajnice,M,unknown,1
2013,NUMBER,cajnice,F,unknown,3
2013,NUMBER,celinac,_T,unknown,10
2013,NUMBER,celinac,M,unknown,4
2013,NUMBER,celinac,F,unknown,6
2013,NUMBER,samac,_T,unknown,18
2013,NUMBER,samac,M,unknown,10
2013,NUMBER,samac,F,unknown,8
2013,NUMBER,sekovici,_T,unknown,9
2013,NUMBER,sekovici,M,unknown,4
2013,NUMBER,sekovici,F,unknown,5
2013,NUMBER,sipovo,_T,unknown,6
2013,NUMBER,sipovo,M,unknown,4
2013,NUMBER,sipovo,F,unknown,2
