Year,UNIT_MEASURE,Teritory,Sex,Age,Value
2013,Number,STANARI,F,25-29,195
2013,Number,TESLIC,Both sexes,25-29,2244
2013,Number,TESLIC,M,25-29,1092
2013,Number,TESLIC,F,25-29,1152
2013,Number,GRAD TREBINJE,Both sexes,25-29,1782
2013,Number,GRAD TREBINJE,M,25-29,905
2013,Number,GRAD TREBINJE,F,25-29,877
2013,Number,UGLJEVIK,Both sexes,25-29,1078
2013,Number,UGLJEVIK,M,25-29,541
2013,Number,UGLJEVIK,F,25-29,537
2013,Number,FOCA,Both sexes,25-29,1179
2013,Number,FOCA,M,25-29,643
2013,Number,FOCA,F,25-29,536
2013,Number,HAN PIJESAK,Both sexes,25-29,195
2013,Number,HAN PIJESAK,M,25-29,96
2013,Number,HAN PIJESAK,F,25-29,99
2013,Number,CAJNICE,Both sexes,25-29,310
2013,Number,CAJNICE,M,25-29,163
2013,Number,CAJNICE,F,25-29,147
2013,Number,CELINAC,Both sexes,25-29,1023
2013,Number,CELINAC,M,25-29,514
2013,Number,CELINAC,F,25-29,509
2013,Number,SAMAC,Both sexes,25-29,942
2013,Number,SAMAC,M,25-29,497
2013,Number,SAMAC,F,25-29,445
2013,Number,SEKOVICI,Both sexes,25-29,349
2013,Number,SEKOVICI,M,25-29,185
2013,Number,SEKOVICI,F,25-29,164
2013,Number,SIPOVO,Both sexes,25-29,621
2013,Number,SIPOVO,M,25-29,335
2013,Number,SIPOVO,F,25-29,286
2013,Number,REPUBLIKA SRPSKA,Both sexes,30-34,80560
2013,Number,REPUBLIKA SRPSKA,M,30-34,40877
2013,Number,REPUBLIKA SRPSKA,F,30-34,39683
2013,Number,GRAD BANJA LUKA,Both sexes,30-34,14831
2013,Number,GRAD BANJA LUKA,M,30-34,7174
2013,Number,GRAD BANJA LUKA,F,30-34,7657
2013,Number,BERKOVICI,Both sexes,30-34,107
2013,Number,BERKOVICI,M,30-34,49
2013,Number,BERKOVICI,F,30-34,58
2013,Number,GRAD BIJELJINA,Both sexes,30-34,7215
2013,Number,GRAD BIJELJINA,M,30-34,3613
2013,Number,GRAD BIJELJINA,F,30-34,3602
2013,Number,BILECA,Both sexes,30-34,616
2013,Number,BILECA,M,30-34,332
2013,Number,BILECA,F,30-34,284
2013,Number,BRATUNAC,Both sexes,30-34,1497
2013,Number,BRATUNAC,M,30-34,818
2013,Number,BRATUNAC,F,30-34,679
2013,Number,BROD,Both sexes,30-34,1094
2013,Number,BROD,M,30-34,560
2013,Number,BROD,F,30-34,534
2013,Number,VISEGRAD,Both sexes,30-34,632
2013,Number,VISEGRAD,M,30-34,326
2013,Number,VISEGRAD,F,30-34,306
2013,Number,VLASENICA,Both sexes,30-34,822
2013,Number,VLASENICA,M,30-34,430
2013,Number,VLASENICA,F,30-34,392
2013,Number,VUKOSAVLJE,Both sexes,30-34,295
2013,Number,VUKOSAVLJE,M,30-34,161
2013,Number,VUKOSAVLJE,F,30-34,134
2013,Number,GACKO,Both sexes,30-34,526
2013,Number,GACKO,M,30-34,298
2013,Number,GACKO,F,30-34,228
2013,Number,GRAD GRADISKA,Both sexes,30-34,3301
2013,Number,GRAD GRADISKA,M,30-34,1654
2013,Number,GRAD GRADISKA,F,30-34,1647
2013,Number,GRAD DERVENTA,Both sexes,30-34,1594
2013,Number,GRAD DERVENTA,M,30-34,819
2013,Number,GRAD DERVENTA,F,30-34,775
2013,Number,GRAD DOBOJ,Both sexes,30-34,4400
2013,Number,GRAD DOBOJ,M,30-34,2203
2013,Number,GRAD DOBOJ,F,30-34,2197
2013,Number,DONJI ZABAR,Both sexes,30-34,172
2013,Number,DONJI ZABAR,M,30-34,85
2013,Number,DONJI ZABAR,F,30-34,87
2013,Number,GRAD ZVORNIK,Both sexes,30-34,4055
2013,Number,GRAD ZVORNIK,M,30-34,2046
2013,Number,GRAD ZVORNIK,F,30-34,2009
2013,Number,ISTOCNI DRVAR,Both sexes,30-34,10
2013,Number,ISTOCNI DRVAR,M,30-34,7
2013,Number,ISTOCNI DRVAR,F,30-34,3
2013,Number,ISTOCNI MOSTAR,Both sexes,30-34,17
2013,Number,ISTOCNI MOSTAR,M,30-34,9
2013,Number,ISTOCNI MOSTAR,F,30-34,8
2013,Number,GRAD ISTOCNO SARAJEVO,Both sexes,30-34,4485
2013,Number,GRAD ISTOCNO SARAJEVO,M,30-34,2230
2013,Number,GRAD ISTOCNO SARAJEVO,F,30-34,2255
2013,Number,ISTOCNA ILIDZA,Both sexes,30-34,1153
2013,Number,ISTOCNA ILIDZA,M,30-34,559
2013,Number,ISTOCNA ILIDZA,F,30-34,594
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,30-34,914
2013,Number,ISTOCNO NOVO SARAJEVO,M,30-34,451
2013,Number,ISTOCNO NOVO SARAJEVO,F,30-34,463
2013,Number,ISTOČNI STARI GRAD,Both sexes,30-34,76
2013,Number,ISTOČNI STARI GRAD,M,30-34,39
2013,Number,ISTOČNI STARI GRAD,F,30-34,37
2013,Number,PALE,Both sexes,30-34,1458
2013,Number,PALE,M,30-34,713
2013,Number,PALE,F,30-34,745
2013,Number,SOKOLAC,Both sexes,30-34,764
2013,Number,SOKOLAC,M,30-34,398
2013,Number,SOKOLAC,F,30-34,366
2013,Number,TRNOVO,Both sexes,30-34,120
2013,Number,TRNOVO,M,30-34,70
2013,Number,TRNOVO,F,30-34,50
2013,Number,JEZERO,Both sexes,30-34,61
2013,Number,JEZERO,M,30-34,35
2013,Number,JEZERO,F,30-34,26
2013,Number,KALINOVIK,Both sexes,30-34,93
2013,Number,KALINOVIK,M,30-34,54
2013,Number,KALINOVIK,F,30-34,39
2013,Number,KNEZEVO,Both sexes,30-34,531
2013,Number,KNEZEVO,M,30-34,276
2013,Number,KNEZEVO,F,30-34,255
2013,Number,KOSTAJNICA,Both sexes,30-34,408
2013,Number,KOSTAJNICA,M,30-34,214
2013,Number,KOSTAJNICA,F,30-34,194
2013,Number,KOTOR VAROS,Both sexes,30-34,1256
2013,Number,KOTOR VAROS,M,30-34,626
2013,Number,KOTOR VAROS,F,30-34,630
2013,Number,KOZARSKA DUBICA,Both sexes,30-34,1247
2013,Number,KOZARSKA DUBICA,M,30-34,669
2013,Number,KOZARSKA DUBICA,F,30-34,578
2013,Number,KRUPA NA UNI,Both sexes,30-34,80
2013,Number,KRUPA NA UNI,M,30-34,49
2013,Number,KRUPA NA UNI,F,30-34,31
2013,Number,KUPRES,Both sexes,30-34,7
2013,Number,KUPRES,M,30-34,1
2013,Number,KUPRES,F,30-34,6
2013,Number,LAKTASI,Both sexes,30-34,2398
2013,Number,LAKTASI,M,30-34,1210
2013,Number,LAKTASI,F,30-34,1188
2013,Number,LOPARE,Both sexes,30-34,818
2013,Number,LOPARE,M,30-34,432
2013,Number,LOPARE,F,30-34,386
2013,Number,LJUBINJE,Both sexes,30-34,205
2013,Number,LJUBINJE,M,30-34,111
2013,Number,LJUBINJE,F,30-34,94
2013,Number,MILICI,Both sexes,30-34,816
2013,Number,MILICI,M,30-34,452
2013,Number,MILICI,F,30-34,364
2013,Number,MODRICA,Both sexes,30-34,1441
2013,Number,MODRICA,M,30-34,721
2013,Number,MODRICA,F,30-34,720
2013,Number,MRKONJIC GRAD,Both sexes,30-34,939
2013,Number,MRKONJIC GRAD,M,30-34,456
2013,Number,MRKONJIC GRAD,F,30-34,483
2013,Number,NEVESINJE,Both sexes,30-34,739
2013,Number,NEVESINJE,M,30-34,393
2013,Number,NEVESINJE,F,30-34,346
2013,Number,NOVI GRAD,Both sexes,30-34,1570
2013,Number,NOVI GRAD,M,30-34,815
2013,Number,NOVI GRAD,F,30-34,755
2013,Number,NOVO GORAZDE,Both sexes,30-34,201
2013,Number,NOVO GORAZDE,M,30-34,100
2013,Number,NOVO GORAZDE,F,30-34,101
2013,Number,OSMACI,Both sexes,30-34,415
2013,Number,OSMACI,M,30-34,212
2013,Number,OSMACI,F,30-34,203
2013,Number,OSTRA LUKA,Both sexes,30-34,136
2013,Number,OSTRA LUKA,M,30-34,69
2013,Number,OSTRA LUKA,F,30-34,67
2013,Number,PELAGICEVO,Both sexes,30-34,177
2013,Number,PELAGICEVO,M,30-34,85
2013,Number,PELAGICEVO,F,30-34,92
2013,Number,PETROVAC,Both sexes,30-34,25
2013,Number,PETROVAC,M,30-34,10
2013,Number,PETROVAC,F,30-34,15
2013,Number,PETROVO,Both sexes,30-34,337
2013,Number,PETROVO,M,30-34,185
2013,Number,PETROVO,F,30-34,152
2013,Number,GRAD PRIJEDOR,Both sexes,30-34,5399
2013,Number,GRAD PRIJEDOR,M,30-34,2751
2013,Number,GRAD PRIJEDOR,F,30-34,2648
2013,Number,PRNJAVOR,Both sexes,30-34,2168
2013,Number,PRNJAVOR,M,30-34,1074
2013,Number,PRNJAVOR,F,30-34,1094
2013,Number,RIBNIK,Both sexes,30-34,287
2013,Number,RIBNIK,M,30-34,160
2013,Number,RIBNIK,F,30-34,127
2013,Number,ROGATICA,Both sexes,30-34,667
2013,Number,ROGATICA,M,30-34,356
2013,Number,ROGATICA,F,30-34,311
2013,Number,RUDO,Both sexes,30-34,430
2013,Number,RUDO,M,30-34,240
2013,Number,RUDO,F,30-34,190
2013,Number,SRBAC,Both sexes,30-34,1107
2013,Number,SRBAC,M,30-34,561
2013,Number,SRBAC,F,30-34,546
2013,Number,SREBRENICA,Both sexes,30-34,889
2013,Number,SREBRENICA,M,30-34,488
2013,Number,SREBRENICA,F,30-34,401
2013,Number,STANARI,Both sexes,30-34,388
2013,Number,STANARI,M,30-34,209
2013,Number,STANARI,F,30-34,179
2013,Number,TESLIC,Both sexes,30-34,2360
2013,Number,TESLIC,M,30-34,1185
2013,Number,TESLIC,F,30-34,1175
2013,Number,GRAD TREBINJE,Both sexes,30-34,1910
2013,Number,GRAD TREBINJE,M,30-34,967
2013,Number,GRAD TREBINJE,F,30-34,943
2013,Number,UGLJEVIK,Both sexes,30-34,887
2013,Number,UGLJEVIK,M,30-34,456
2013,Number,UGLJEVIK,F,30-34,431
2013,Number,FOCA,Both sexes,30-34,1106
2013,Number,FOCA,M,30-34,617
2013,Number,FOCA,F,30-34,489
2013,Number,HAN PIJESAK,Both sexes,30-34,192
2013,Number,HAN PIJESAK,M,30-34,103
2013,Number,HAN PIJESAK,F,30-34,89
2013,Number,CAJNICE,Both sexes,30-34,264
2013,Number,CAJNICE,M,30-34,150
2013,Number,CAJNICE,F,30-34,114
2013,Number,CELINAC,Both sexes,30-34,977
2013,Number,CELINAC,M,30-34,516
2013,Number,CELINAC,F,30-34,461
2013,Number,SAMAC,Both sexes,30-34,926
2013,Number,SAMAC,M,30-34,497
2013,Number,SAMAC,F,30-34,429
2013,Number,SEKOVICI,Both sexes,30-34,384
2013,Number,SEKOVICI,M,30-34,203
2013,Number,SEKOVICI,F,30-34,181
2013,Number,SIPOVO,Both sexes,30-34,650
2013,Number,SIPOVO,M,30-34,355
2013,Number,SIPOVO,F,30-34,295
2013,Number,REPUBLIKA SRPSKA,Both sexes,35-39,80521
2013,Number,REPUBLIKA SRPSKA,M,35-39,41253
2013,Number,REPUBLIKA SRPSKA,F,35-39,39268
2013,Number,GRAD BANJA LUKA,Both sexes,35-39,14375
2013,Number,GRAD BANJA LUKA,M,35-39,7141
2013,Number,GRAD BANJA LUKA,F,35-39,7234
2013,Number,BERKOVICI,Both sexes,35-39,133
2013,Number,BERKOVICI,M,35-39,64
2013,Number,BERKOVICI,F,35-39,69
2013,Number,GRAD BIJELJINA,Both sexes,35-39,7192
2013,Number,GRAD BIJELJINA,M,35-39,3625
2013,Number,GRAD BIJELJINA,F,35-39,3567
2013,Number,BILECA,Both sexes,35-39,632
2013,Number,BILECA,M,35-39,355
2013,Number,BILECA,F,35-39,277
2013,Number,BRATUNAC,Both sexes,35-39,1360
2013,Number,BRATUNAC,M,35-39,738
2013,Number,BRATUNAC,F,35-39,622
2013,Number,BROD,Both sexes,35-39,1095
2013,Number,BROD,M,35-39,542
2013,Number,BROD,F,35-39,553
2013,Number,VISEGRAD,Both sexes,35-39,587
2013,Number,VISEGRAD,M,35-39,301
2013,Number,VISEGRAD,F,35-39,286
2013,Number,VLASENICA,Both sexes,35-39,802
2013,Number,VLASENICA,M,35-39,429
2013,Number,VLASENICA,F,35-39,373
2013,Number,VUKOSAVLJE,Both sexes,35-39,294
2013,Number,VUKOSAVLJE,M,35-39,149
2013,Number,VUKOSAVLJE,F,35-39,145
2013,Number,GACKO,Both sexes,35-39,500
2013,Number,GACKO,M,35-39,266
2013,Number,GACKO,F,35-39,234
2013,Number,GRAD GRADISKA,Both sexes,35-39,3239
2013,Number,GRAD GRADISKA,M,35-39,1665
2013,Number,GRAD GRADISKA,F,35-39,1574
2013,Number,GRAD DERVENTA,Both sexes,35-39,1780
2013,Number,GRAD DERVENTA,M,35-39,891
2013,Number,GRAD DERVENTA,F,35-39,889
2013,Number,GRAD DOBOJ,Both sexes,35-39,4276
2013,Number,GRAD DOBOJ,M,35-39,2213
2013,Number,GRAD DOBOJ,F,35-39,2063
2013,Number,DONJI ZABAR,Both sexes,35-39,229
2013,Number,DONJI ZABAR,M,35-39,129
2013,Number,DONJI ZABAR,F,35-39,100
2013,Number,GRAD ZVORNIK,Both sexes,35-39,3966
2013,Number,GRAD ZVORNIK,M,35-39,2011
2013,Number,GRAD ZVORNIK,F,35-39,1955
2013,Number,ISTOCNI DRVAR,Both sexes,35-39,3
2013,Number,ISTOCNI DRVAR,M,35-39,3
2013,Number,ISTOCNI DRVAR,F,35-39,-
2013,Number,ISTOCNI MOSTAR,Both sexes,35-39,20
2013,Number,ISTOCNI MOSTAR,M,35-39,13
2013,Number,ISTOCNI MOSTAR,F,35-39,7
2013,Number,GRAD ISTOCNO SARAJEVO,Both sexes,35-39,3831
2013,Number,GRAD ISTOCNO SARAJEVO,M,35-39,2008
2013,Number,GRAD ISTOCNO SARAJEVO,F,35-39,1823
2013,Number,ISTOCNA ILIDZA,Both sexes,35-39,992
2013,Number,ISTOCNA ILIDZA,M,35-39,520
2013,Number,ISTOCNA ILIDZA,F,35-39,472
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,35-39,745
2013,Number,ISTOCNO NOVO SARAJEVO,M,35-39,386
2013,Number,ISTOCNO NOVO SARAJEVO,F,35-39,359
2013,Number,ISTOČNI STARI GRAD,Both sexes,35-39,55
2013,Number,ISTOČNI STARI GRAD,M,35-39,35
2013,Number,ISTOČNI STARI GRAD,F,35-39,20
2013,Number,PALE,Both sexes,35-39,1282
2013,Number,PALE,M,35-39,669
2013,Number,PALE,F,35-39,613
2013,Number,SOKOLAC,Both sexes,35-39,672
2013,Number,SOKOLAC,M,35-39,354
2013,Number,SOKOLAC,F,35-39,318
2013,Number,TRNOVO,Both sexes,35-39,85
2013,Number,TRNOVO,M,35-39,44
2013,Number,TRNOVO,F,35-39,41
2013,Number,JEZERO,Both sexes,35-39,61
2013,Number,JEZERO,M,35-39,30
2013,Number,JEZERO,F,35-39,31
2013,Number,KALINOVIK,Both sexes,35-39,95
2013,Number,KALINOVIK,M,35-39,59
2013,Number,KALINOVIK,F,35-39,36
2013,Number,KNEZEVO,Both sexes,35-39,598
2013,Number,KNEZEVO,M,35-39,335
2013,Number,KNEZEVO,F,35-39,263
2013,Number,KOSTAJNICA,Both sexes,35-39,381
2013,Number,KOSTAJNICA,M,35-39,190
2013,Number,KOSTAJNICA,F,35-39,191
2013,Number,KOTOR VAROS,Both sexes,35-39,1278
2013,Number,KOTOR VAROS,M,35-39,640
2013,Number,KOTOR VAROS,F,35-39,638
2013,Number,KOZARSKA DUBICA,Both sexes,35-39,1222
2013,Number,KOZARSKA DUBICA,M,35-39,634
2013,Number,KOZARSKA DUBICA,F,35-39,588
2013,Number,KRUPA NA UNI,Both sexes,35-39,90
2013,Number,KRUPA NA UNI,M,35-39,55
2013,Number,KRUPA NA UNI,F,35-39,35
2013,Number,KUPRES,Both sexes,35-39,16
2013,Number,KUPRES,M,35-39,9
2013,Number,KUPRES,F,35-39,7
2013,Number,LAKTASI,Both sexes,35-39,2464
2013,Number,LAKTASI,M,35-39,1270
2013,Number,LAKTASI,F,35-39,1194
2013,Number,LOPARE,Both sexes,35-39,848
2013,Number,LOPARE,M,35-39,433
2013,Number,LOPARE,F,35-39,415
2013,Number,LJUBINJE,Both sexes,35-39,175
2013,Number,LJUBINJE,M,35-39,89
2013,Number,LJUBINJE,F,35-39,86
2013,Number,MILICI,Both sexes,35-39,835
2013,Number,MILICI,M,35-39,454
2013,Number,MILICI,F,35-39,381
2013,Number,MODRICA,Both sexes,35-39,1556
2013,Number,MODRICA,M,35-39,757
2013,Number,MODRICA,F,35-39,799
2013,Number,MRKONJIC GRAD,Both sexes,35-39,1022
2013,Number,MRKONJIC GRAD,M,35-39,524
2013,Number,MRKONJIC GRAD,F,35-39,498
2013,Number,NEVESINJE,Both sexes,35-39,868
2013,Number,NEVESINJE,M,35-39,498
2013,Number,NEVESINJE,F,35-39,370
2013,Number,NOVI GRAD,Both sexes,35-39,1582
2013,Number,NOVI GRAD,M,35-39,821
2013,Number,NOVI GRAD,F,35-39,761
2013,Number,NOVO GORAZDE,Both sexes,35-39,179
2013,Number,NOVO GORAZDE,M,35-39,108
2013,Number,NOVO GORAZDE,F,35-39,71
2013,Number,OSMACI,Both sexes,35-39,403
2013,Number,OSMACI,M,35-39,218
2013,Number,OSMACI,F,35-39,185
2013,Number,OSTRA LUKA,Both sexes,35-39,191
2013,Number,OSTRA LUKA,M,35-39,98
2013,Number,OSTRA LUKA,F,35-39,93
2013,Number,PELAGICEVO,Both sexes,35-39,263
2013,Number,PELAGICEVO,M,35-39,126
2013,Number,PELAGICEVO,F,35-39,137
2013,Number,PETROVAC,Both sexes,35-39,31
2013,Number,PETROVAC,M,35-39,20
2013,Number,PETROVAC,F,35-39,11
2013,Number,PETROVO,Both sexes,35-39,294
2013,Number,PETROVO,M,35-39,148
2013,Number,PETROVO,F,35-39,146
2013,Number,GRAD PRIJEDOR,Both sexes,35-39,5621
2013,Number,GRAD PRIJEDOR,M,35-39,2880
2013,Number,GRAD PRIJEDOR,F,35-39,2741
2013,Number,PRNJAVOR,Both sexes,35-39,2402
2013,Number,PRNJAVOR,M,35-39,1205
2013,Number,PRNJAVOR,F,35-39,1197
2013,Number,RIBNIK,Both sexes,35-39,345
2013,Number,RIBNIK,M,35-39,179
2013,Number,RIBNIK,F,35-39,166
2013,Number,ROGATICA,Both sexes,35-39,635
2013,Number,ROGATICA,M,35-39,338
2013,Number,ROGATICA,F,35-39,297
2013,Number,RUDO,Both sexes,35-39,438
2013,Number,RUDO,M,35-39,233
2013,Number,RUDO,F,35-39,205
2013,Number,SRBAC,Both sexes,35-39,1143
2013,Number,SRBAC,M,35-39,593
2013,Number,SRBAC,F,35-39,550
2013,Number,SREBRENICA,Both sexes,35-39,965
2013,Number,SREBRENICA,M,35-39,498
2013,Number,SREBRENICA,F,35-39,467
2013,Number,STANARI,Both sexes,35-39,457
2013,Number,STANARI,M,35-39,258
2013,Number,STANARI,F,35-39,199
2013,Number,TESLIC,Both sexes,35-39,2462
2013,Number,TESLIC,M,35-39,1222
2013,Number,TESLIC,F,35-39,1240
2013,Number,GRAD TREBINJE,Both sexes,35-39,1874
2013,Number,GRAD TREBINJE,M,35-39,991
2013,Number,GRAD TREBINJE,F,35-39,883
2013,Number,UGLJEVIK,Both sexes,35-39,919
2013,Number,UGLJEVIK,M,35-39,466
2013,Number,UGLJEVIK,F,35-39,453
2013,Number,FOCA,Both sexes,35-39,1054
2013,Number,FOCA,M,35-39,587
2013,Number,FOCA,F,35-39,467
2013,Number,HAN PIJESAK,Both sexes,35-39,190
2013,Number,HAN PIJESAK,M,35-39,95
2013,Number,HAN PIJESAK,F,35-39,95
2013,Number,CAJNICE,Both sexes,35-39,244
2013,Number,CAJNICE,M,35-39,130
2013,Number,CAJNICE,F,35-39,114
2013,Number,CELINAC,Both sexes,35-39,937
2013,Number,CELINAC,M,35-39,452
2013,Number,CELINAC,F,35-39,485
2013,Number,SAMAC,Both sexes,35-39,1062
2013,Number,SAMAC,M,35-39,529
2013,Number,SAMAC,F,35-39,533
2013,Number,SEKOVICI,Both sexes,35-39,391
2013,Number,SEKOVICI,M,35-39,207
2013,Number,SEKOVICI,F,35-39,184
2013,Number,SIPOVO,Both sexes,35-39,616
2013,Number,SIPOVO,M,35-39,331
2013,Number,SIPOVO,F,35-39,285
2013,Number,REPUBLIKA SRPSKA,Both sexes,40-44,75966
2013,Number,REPUBLIKA SRPSKA,M,40-44,38815
2013,Number,REPUBLIKA SRPSKA,F,40-44,37151
2013,Number,GRAD BANJA LUKA,Both sexes,40-44,12041
2013,Number,GRAD BANJA LUKA,M,40-44,6088
2013,Number,GRAD BANJA LUKA,F,40-44,5953
2013,Number,BERKOVICI,Both sexes,40-44,140
2013,Number,BERKOVICI,M,40-44,92
2013,Number,BERKOVICI,F,40-44,48
2013,Number,GRAD BIJELJINA,Both sexes,40-44,6769
2013,Number,GRAD BIJELJINA,M,40-44,3353
2013,Number,GRAD BIJELJINA,F,40-44,3416
2013,Number,BILECA,Both sexes,40-44,675
2013,Number,BILECA,M,40-44,352
2013,Number,BILECA,F,40-44,323
2013,Number,BRATUNAC,Both sexes,40-44,1289
2013,Number,BRATUNAC,M,40-44,634
2013,Number,BRATUNAC,F,40-44,655
2013,Number,BROD,Both sexes,40-44,1065
2013,Number,BROD,M,40-44,545
2013,Number,BROD,F,40-44,520
2013,Number,VISEGRAD,Both sexes,40-44,588
2013,Number,VISEGRAD,M,40-44,305
2013,Number,VISEGRAD,F,40-44,283
2013,Number,VLASENICA,Both sexes,40-44,724
2013,Number,VLASENICA,M,40-44,386
2013,Number,VLASENICA,F,40-44,338
2013,Number,VUKOSAVLJE,Both sexes,40-44,309
2013,Number,VUKOSAVLJE,M,40-44,172
2013,Number,VUKOSAVLJE,F,40-44,137
2013,Number,GACKO,Both sexes,40-44,550
2013,Number,GACKO,M,40-44,286
2013,Number,GACKO,F,40-44,264
2013,Number,GRAD GRADISKA,Both sexes,40-44,3173
2013,Number,GRAD GRADISKA,M,40-44,1611
2013,Number,GRAD GRADISKA,F,40-44,1562
2013,Number,GRAD DERVENTA,Both sexes,40-44,1748
2013,Number,GRAD DERVENTA,M,40-44,895
2013,Number,GRAD DERVENTA,F,40-44,853
2013,Number,GRAD DOBOJ,Both sexes,40-44,3825
2013,Number,GRAD DOBOJ,M,40-44,1932
2013,Number,GRAD DOBOJ,F,40-44,1893
2013,Number,DONJI ZABAR,Both sexes,40-44,273
2013,Number,DONJI ZABAR,M,40-44,150
2013,Number,DONJI ZABAR,F,40-44,123
2013,Number,GRAD ZVORNIK,Both sexes,40-44,3602
2013,Number,GRAD ZVORNIK,M,40-44,1877
2013,Number,GRAD ZVORNIK,F,40-44,1725
2013,Number,ISTOCNI DRVAR,Both sexes,40-44,3
2013,Number,ISTOCNI DRVAR,M,40-44,3
2013,Number,ISTOCNI DRVAR,F,40-44,-
2013,Number,ISTOCNI MOSTAR,Both sexes,40-44,25
2013,Number,ISTOCNI MOSTAR,M,40-44,18
2013,Number,ISTOCNI MOSTAR,F,40-44,7
2013,Number,GRAD ISTOCNO SARAJEVO,Both sexes,40-44,3333
2013,Number,GRAD ISTOCNO SARAJEVO,M,40-44,1702
2013,Number,GRAD ISTOCNO SARAJEVO,F,40-44,1631
2013,Number,ISTOCNA ILIDZA,Both sexes,40-44,855
2013,Number,ISTOCNA ILIDZA,M,40-44,450
2013,Number,ISTOCNA ILIDZA,F,40-44,405
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,40-44,634
2013,Number,ISTOCNO NOVO SARAJEVO,M,40-44,344
2013,Number,ISTOCNO NOVO SARAJEVO,F,40-44,290
2013,Number,ISTOČNI STARI GRAD,Both sexes,40-44,46
2013,Number,ISTOČNI STARI GRAD,M,40-44,25
2013,Number,ISTOČNI STARI GRAD,F,40-44,21
2013,Number,PALE,Both sexes,40-44,1098
2013,Number,PALE,M,40-44,531
2013,Number,PALE,F,40-44,567
2013,Number,SOKOLAC,Both sexes,40-44,599
2013,Number,SOKOLAC,M,40-44,300
2013,Number,SOKOLAC,F,40-44,299
2013,Number,TRNOVO,Both sexes,40-44,101
2013,Number,TRNOVO,M,40-44,52
2013,Number,TRNOVO,F,40-44,49
2013,Number,JEZERO,Both sexes,40-44,70
2013,Number,JEZERO,M,40-44,41
2013,Number,JEZERO,F,40-44,29
2013,Number,KALINOVIK,Both sexes,40-44,88
2013,Number,KALINOVIK,M,40-44,48
2013,Number,KALINOVIK,F,40-44,40
2013,Number,KNEZEVO,Both sexes,40-44,653
2013,Number,KNEZEVO,M,40-44,350
2013,Number,KNEZEVO,F,40-44,303
2013,Number,KOSTAJNICA,Both sexes,40-44,397
2013,Number,KOSTAJNICA,M,40-44,188
2013,Number,KOSTAJNICA,F,40-44,209
2013,Number,KOTOR VAROS,Both sexes,40-44,1347
2013,Number,KOTOR VAROS,M,40-44,652
2013,Number,KOTOR VAROS,F,40-44,695
2013,Number,KOZARSKA DUBICA,Both sexes,40-44,1229
2013,Number,KOZARSKA DUBICA,M,40-44,629
2013,Number,KOZARSKA DUBICA,F,40-44,600
2013,Number,KRUPA NA UNI,Both sexes,40-44,111
2013,Number,KRUPA NA UNI,M,40-44,69
2013,Number,KRUPA NA UNI,F,40-44,42
2013,Number,KUPRES,Both sexes,40-44,18
2013,Number,KUPRES,M,40-44,10
2013,Number,KUPRES,F,40-44,8
2013,Number,LAKTASI,Both sexes,40-44,2317
2013,Number,LAKTASI,M,40-44,1197
2013,Number,LAKTASI,F,40-44,1120
2013,Number,LOPARE,Both sexes,40-44,980
2013,Number,LOPARE,M,40-44,503
2013,Number,LOPARE,F,40-44,477
2013,Number,LJUBINJE,Both sexes,40-44,213
2013,Number,LJUBINJE,M,40-44,122
2013,Number,LJUBINJE,F,40-44,91
2013,Number,MILICI,Both sexes,40-44,707
2013,Number,MILICI,M,40-44,385
2013,Number,MILICI,F,40-44,322
2013,Number,MODRICA,Both sexes,40-44,1645
2013,Number,MODRICA,M,40-44,842
2013,Number,MODRICA,F,40-44,803
2013,Number,MRKONJIC GRAD,Both sexes,40-44,969
2013,Number,MRKONJIC GRAD,M,40-44,493
2013,Number,MRKONJIC GRAD,F,40-44,476
2013,Number,NEVESINJE,Both sexes,40-44,835
2013,Number,NEVESINJE,M,40-44,453
2013,Number,NEVESINJE,F,40-44,382
2013,Number,NOVI GRAD,Both sexes,40-44,1795
2013,Number,NOVI GRAD,M,40-44,929
2013,Number,NOVI GRAD,F,40-44,866
2013,Number,NOVO GORAZDE,Both sexes,40-44,171
2013,Number,NOVO GORAZDE,M,40-44,93
2013,Number,NOVO GORAZDE,F,40-44,78
2013,Number,OSMACI,Both sexes,40-44,370
2013,Number,OSMACI,M,40-44,192
2013,Number,OSMACI,F,40-44,178
2013,Number,OSTRA LUKA,Both sexes,40-44,185
2013,Number,OSTRA LUKA,M,40-44,114
2013,Number,OSTRA LUKA,F,40-44,71
2013,Number,PELAGICEVO,Both sexes,40-44,304
2013,Number,PELAGICEVO,M,40-44,177
2013,Number,PELAGICEVO,F,40-44,127
2013,Number,PETROVAC,Both sexes,40-44,19
2013,Number,PETROVAC,M,40-44,11
2013,Number,PETROVAC,F,40-44,8
2013,Number,PETROVO,Both sexes,40-44,348
2013,Number,PETROVO,M,40-44,164
2013,Number,PETROVO,F,40-44,184
2013,Number,GRAD PRIJEDOR,Both sexes,40-44,5438
2013,Number,GRAD PRIJEDOR,M,40-44,2717
2013,Number,GRAD PRIJEDOR,F,40-44,2721
2013,Number,PRNJAVOR,Both sexes,40-44,2215
2013,Number,PRNJAVOR,M,40-44,1108
2013,Number,PRNJAVOR,F,40-44,1107
