Year,UNIT_MEASURE,Teritory,Spol,Starosna dob,Value
2013,Broj,HAN PIJESAK,Oba spola,50-54,327
2013,Broj,HAN PIJESAK,M,50-54,170
2013,Broj,HAN PIJESAK,Ž,50-54,157
2013,Broj,CAJNICE,Oba spola,50-54,398
2013,Broj,CAJNICE,M,50-54,197
2013,Broj,CAJNICE,Ž,50-54,201
2013,Broj,CELINAC,Oba spola,50-54,1220
2013,Broj,CELINAC,M,50-54,608
2013,Broj,CELINAC,Ž,50-54,612
2013,Broj,SAMAC,Oba spola,50-54,1325
2013,Broj,SAMAC,M,50-54,632
2013,Broj,SAMAC,Ž,50-54,693
2013,Broj,SEKOVICI,Oba spola,50-54,571
2013,Broj,SEKOVICI,M,50-54,293
2013,Broj,SEKOVICI,Ž,50-54,278
2013,Broj,SIPOVO,Oba spola,50-54,822
2013,Broj,SIPOVO,M,50-54,422
2013,Broj,SIPOVO,Ž,50-54,400
2013,Broj,REPUBLIKA SRPSKA,Oba spola,55-59,94412
2013,Broj,REPUBLIKA SRPSKA,M,55-59,45750
2013,Broj,REPUBLIKA SRPSKA,Ž,55-59,48662
2013,Broj,GRAD BANJA LUKA,Oba spola,55-59,14128
2013,Broj,GRAD BANJA LUKA,M,55-59,6599
2013,Broj,GRAD BANJA LUKA,Ž,55-59,7529
2013,Broj,BERKOVICI,Oba spola,55-59,125
2013,Broj,BERKOVICI,M,55-59,54
2013,Broj,BERKOVICI,Ž,55-59,71
2013,Broj,GRAD BIJELJINA,Oba spola,55-59,8134
2013,Broj,GRAD BIJELJINA,M,55-59,3951
2013,Broj,GRAD BIJELJINA,Ž,55-59,4183
2013,Broj,BILECA,Oba spola,55-59,780
2013,Broj,BILECA,M,55-59,389
2013,Broj,BILECA,Ž,55-59,391
2013,Broj,BRATUNAC,Oba spola,55-59,1520
2013,Broj,BRATUNAC,M,55-59,736
2013,Broj,BRATUNAC,Ž,55-59,784
2013,Broj,BROD,Oba spola,55-59,1205
2013,Broj,BROD,M,55-59,574
2013,Broj,BROD,Ž,55-59,631
2013,Broj,VISEGRAD,Oba spola,55-59,915
2013,Broj,VISEGRAD,M,55-59,431
2013,Broj,VISEGRAD,Ž,55-59,484
2013,Broj,VLASENICA,Oba spola,55-59,954
2013,Broj,VLASENICA,M,55-59,460
2013,Broj,VLASENICA,Ž,55-59,494
2013,Broj,VUKOSAVLJE,Oba spola,55-59,275
2013,Broj,VUKOSAVLJE,M,55-59,143
2013,Broj,VUKOSAVLJE,Ž,55-59,132
2013,Broj,GACKO,Oba spola,55-59,701
2013,Broj,GACKO,M,55-59,367
2013,Broj,GACKO,Ž,55-59,334
2013,Broj,GRAD GRADISKA,Oba spola,55-59,4196
2013,Broj,GRAD GRADISKA,M,55-59,1999
2013,Broj,GRAD GRADISKA,Ž,55-59,2197
2013,Broj,GRAD DERVENTA,Oba spola,55-59,1851
2013,Broj,GRAD DERVENTA,M,55-59,902
2013,Broj,GRAD DERVENTA,Ž,55-59,949
2013,Broj,GRAD DOBOJ,Oba spola,55-59,4917
2013,Broj,GRAD DOBOJ,M,55-59,2314
2013,Broj,GRAD DOBOJ,Ž,55-59,2603
2013,Broj,DONJI ZABAR,Oba spola,55-59,252
2013,Broj,DONJI ZABAR,M,55-59,131
2013,Broj,DONJI ZABAR,Ž,55-59,121
2013,Broj,GRAD ZVORNIK,Oba spola,55-59,4276
2013,Broj,GRAD ZVORNIK,M,55-59,2077
2013,Broj,GRAD ZVORNIK,Ž,55-59,2199
2013,Broj,ISTOCNI DRVAR,Oba spola,55-59,10
2013,Broj,ISTOCNI DRVAR,M,55-59,4
2013,Broj,ISTOCNI DRVAR,Ž,55-59,6
2013,Broj,ISTOCNI MOSTAR,Oba spola,55-59,11
2013,Broj,ISTOCNI MOSTAR,M,55-59,6
2013,Broj,ISTOCNI MOSTAR,Ž,55-59,5
2013,Broj,GRAD ISTOCNO SARAJEVO,Oba spola,55-59,5502
2013,Broj,GRAD ISTOCNO SARAJEVO,M,55-59,2661
2013,Broj,GRAD ISTOCNO SARAJEVO,Ž,55-59,2841
2013,Broj,ISTOCNA ILIDZA,Oba spola,55-59,1319
2013,Broj,ISTOCNA ILIDZA,M,55-59,615
2013,Broj,ISTOCNA ILIDZA,Ž,55-59,704
2013,Broj,ISTOCNO NOVO SARAJEVO,Oba spola,55-59,866
2013,Broj,ISTOCNO NOVO SARAJEVO,M,55-59,418
2013,Broj,ISTOCNO NOVO SARAJEVO,Ž,55-59,448
2013,Broj,ISTOČNI STARI GRAD,Oba spola,55-59,111
2013,Broj,ISTOČNI STARI GRAD,M,55-59,50
2013,Broj,ISTOČNI STARI GRAD,Ž,55-59,61
2013,Broj,PALE,Oba spola,55-59,1894
2013,Broj,PALE,M,55-59,916
2013,Broj,PALE,Ž,55-59,978
2013,Broj,SOKOLAC,Oba spola,55-59,1081
2013,Broj,SOKOLAC,M,55-59,548
2013,Broj,SOKOLAC,Ž,55-59,533
2013,Broj,TRNOVO,Oba spola,55-59,231
2013,Broj,TRNOVO,M,55-59,114
2013,Broj,TRNOVO,Ž,55-59,117
2013,Broj,JEZERO,Oba spola,55-59,88
2013,Broj,JEZERO,M,55-59,52
2013,Broj,JEZERO,Ž,55-59,36
2013,Broj,KALINOVIK,Oba spola,55-59,213
2013,Broj,KALINOVIK,M,55-59,104
2013,Broj,KALINOVIK,Ž,55-59,109
2013,Broj,KNEZEVO,Oba spola,55-59,754
2013,Broj,KNEZEVO,M,55-59,349
2013,Broj,KNEZEVO,Ž,55-59,405
2013,Broj,KOSTAJNICA,Oba spola,55-59,520
2013,Broj,KOSTAJNICA,M,55-59,272
2013,Broj,KOSTAJNICA,Ž,55-59,248
2013,Broj,KOTOR VAROS,Oba spola,55-59,1262
2013,Broj,KOTOR VAROS,M,55-59,585
2013,Broj,KOTOR VAROS,Ž,55-59,677
2013,Broj,KOZARSKA DUBICA,Oba spola,55-59,1842
2013,Broj,KOZARSKA DUBICA,M,55-59,931
2013,Broj,KOZARSKA DUBICA,Ž,55-59,911
2013,Broj,KRUPA NA UNI,Oba spola,55-59,120
2013,Broj,KRUPA NA UNI,M,55-59,69
2013,Broj,KRUPA NA UNI,Ž,55-59,51
2013,Broj,KUPRES,Oba spola,55-59,17
2013,Broj,KUPRES,M,55-59,11
2013,Broj,KUPRES,Ž,55-59,6
2013,Broj,LAKTASI,Oba spola,55-59,2572
2013,Broj,LAKTASI,M,55-59,1289
2013,Broj,LAKTASI,Ž,55-59,1283
2013,Broj,LOPARE,Oba spola,55-59,1212
2013,Broj,LOPARE,M,55-59,660
2013,Broj,LOPARE,Ž,55-59,552
2013,Broj,LJUBINJE,Oba spola,55-59,279
2013,Broj,LJUBINJE,M,55-59,151
2013,Broj,LJUBINJE,Ž,55-59,128
2013,Broj,MILICI,Oba spola,55-59,882
2013,Broj,MILICI,M,55-59,448
2013,Broj,MILICI,Ž,55-59,434
2013,Broj,MODRICA,Oba spola,55-59,1924
2013,Broj,MODRICA,M,55-59,943
2013,Broj,MODRICA,Ž,55-59,981
2013,Broj,MRKONJIC GRAD,Oba spola,55-59,1382
2013,Broj,MRKONJIC GRAD,M,55-59,657
2013,Broj,MRKONJIC GRAD,Ž,55-59,725
2013,Broj,NEVESINJE,Oba spola,55-59,938
2013,Broj,NEVESINJE,M,55-59,496
2013,Broj,NEVESINJE,Ž,55-59,442
2013,Broj,NOVI GRAD,Oba spola,55-59,2161
2013,Broj,NOVI GRAD,M,55-59,1101
2013,Broj,NOVI GRAD,Ž,55-59,1060
2013,Broj,NOVO GORAZDE,Oba spola,55-59,312
2013,Broj,NOVO GORAZDE,M,55-59,162
2013,Broj,NOVO GORAZDE,Ž,55-59,150
2013,Broj,OSMACI,Oba spola,55-59,400
2013,Broj,OSMACI,M,55-59,184
2013,Broj,OSMACI,Ž,55-59,216
2013,Broj,OSTRA LUKA,Oba spola,55-59,216
2013,Broj,OSTRA LUKA,M,55-59,105
2013,Broj,OSTRA LUKA,Ž,55-59,111
2013,Broj,PELAGICEVO,Oba spola,55-59,340
2013,Broj,PELAGICEVO,M,55-59,184
2013,Broj,PELAGICEVO,Ž,55-59,156
2013,Broj,PETROVAC,Oba spola,55-59,25
2013,Broj,PETROVAC,M,55-59,10
2013,Broj,PETROVAC,Ž,55-59,15
2013,Broj,PETROVO,Oba spola,55-59,570
2013,Broj,PETROVO,M,55-59,295
2013,Broj,PETROVO,Ž,55-59,275
2013,Broj,GRAD PRIJEDOR,Oba spola,55-59,6434
2013,Broj,GRAD PRIJEDOR,M,55-59,3068
2013,Broj,GRAD PRIJEDOR,Ž,55-59,3366
2013,Broj,PRNJAVOR,Oba spola,55-59,2534
2013,Broj,PRNJAVOR,M,55-59,1175
2013,Broj,PRNJAVOR,Ž,55-59,1359
2013,Broj,RIBNIK,Oba spola,55-59,478
2013,Broj,RIBNIK,M,55-59,245
2013,Broj,RIBNIK,Ž,55-59,233
2013,Broj,ROGATICA,Oba spola,55-59,963
2013,Broj,ROGATICA,M,55-59,449
2013,Broj,ROGATICA,Ž,55-59,514
2013,Broj,RUDO,Oba spola,55-59,668
2013,Broj,RUDO,M,55-59,342
2013,Broj,RUDO,Ž,55-59,326
2013,Broj,SRBAC,Oba spola,55-59,1316
2013,Broj,SRBAC,M,55-59,618
2013,Broj,SRBAC,Ž,55-59,698
2013,Broj,SREBRENICA,Oba spola,55-59,874
2013,Broj,SREBRENICA,M,55-59,382
2013,Broj,SREBRENICA,Ž,55-59,492
2013,Broj,STANARI,Oba spola,55-59,576
2013,Broj,STANARI,M,55-59,276
2013,Broj,STANARI,Ž,55-59,300
2013,Broj,TESLIC,Oba spola,55-59,2902
2013,Broj,TESLIC,M,55-59,1392
2013,Broj,TESLIC,Ž,55-59,1510
2013,Broj,GRAD TREBINJE,Oba spola,55-59,2258
2013,Broj,GRAD TREBINJE,M,55-59,1082
2013,Broj,GRAD TREBINJE,Ž,55-59,1176
2013,Broj,UGLJEVIK,Oba spola,55-59,1157
2013,Broj,UGLJEVIK,M,55-59,617
2013,Broj,UGLJEVIK,Ž,55-59,540
2013,Broj,FOCA,Oba spola,55-59,1617
2013,Broj,FOCA,M,55-59,820
2013,Broj,FOCA,Ž,55-59,797
2013,Broj,HAN PIJESAK,Oba spola,55-59,322
2013,Broj,HAN PIJESAK,M,55-59,154
2013,Broj,HAN PIJESAK,Ž,55-59,168
2013,Broj,CAJNICE,Oba spola,55-59,371
2013,Broj,CAJNICE,M,55-59,192
2013,Broj,CAJNICE,Ž,55-59,179
2013,Broj,CELINAC,Oba spola,55-59,1243
2013,Broj,CELINAC,M,55-59,645
2013,Broj,CELINAC,Ž,55-59,598
2013,Broj,SAMAC,Oba spola,55-59,1298
2013,Broj,SAMAC,M,55-59,629
2013,Broj,SAMAC,Ž,55-59,669
2013,Broj,SEKOVICI,Oba spola,55-59,632
2013,Broj,SEKOVICI,M,55-59,308
2013,Broj,SEKOVICI,Ž,55-59,324
2013,Broj,SIPOVO,Oba spola,55-59,988
2013,Broj,SIPOVO,M,55-59,500
2013,Broj,SIPOVO,Ž,55-59,488
2013,Broj,REPUBLIKA SRPSKA,Oba spola,60-64,85773
2013,Broj,REPUBLIKA SRPSKA,M,60-64,40723
2013,Broj,REPUBLIKA SRPSKA,Ž,60-64,45050
2013,Broj,GRAD BANJA LUKA,Oba spola,60-64,12590
2013,Broj,GRAD BANJA LUKA,M,60-64,5779
2013,Broj,GRAD BANJA LUKA,Ž,60-64,6811
2013,Broj,BERKOVICI,Oba spola,60-64,140
2013,Broj,BERKOVICI,M,60-64,74
2013,Broj,BERKOVICI,Ž,60-64,66
2013,Broj,GRAD BIJELJINA,Oba spola,60-64,7764
2013,Broj,GRAD BIJELJINA,M,60-64,3713
2013,Broj,GRAD BIJELJINA,Ž,60-64,4051
2013,Broj,BILECA,Oba spola,60-64,698
2013,Broj,BILECA,M,60-64,318
2013,Broj,BILECA,Ž,60-64,380
2013,Broj,BRATUNAC,Oba spola,60-64,1256
2013,Broj,BRATUNAC,M,60-64,557
2013,Broj,BRATUNAC,Ž,60-64,699
2013,Broj,BROD,Oba spola,60-64,1085
2013,Broj,BROD,M,60-64,549
2013,Broj,BROD,Ž,60-64,536
2013,Broj,VISEGRAD,Oba spola,60-64,911
2013,Broj,VISEGRAD,M,60-64,414
2013,Broj,VISEGRAD,Ž,60-64,497
2013,Broj,VLASENICA,Oba spola,60-64,794
2013,Broj,VLASENICA,M,60-64,362
2013,Broj,VLASENICA,Ž,60-64,432
2013,Broj,VUKOSAVLJE,Oba spola,60-64,257
2013,Broj,VUKOSAVLJE,M,60-64,115
2013,Broj,VUKOSAVLJE,Ž,60-64,142
2013,Broj,GACKO,Oba spola,60-64,573
2013,Broj,GACKO,M,60-64,288
2013,Broj,GACKO,Ž,60-64,285
2013,Broj,GRAD GRADISKA,Oba spola,60-64,4123
2013,Broj,GRAD GRADISKA,M,60-64,2043
2013,Broj,GRAD GRADISKA,Ž,60-64,2080
2013,Broj,GRAD DERVENTA,Oba spola,60-64,1904
2013,Broj,GRAD DERVENTA,M,60-64,920
2013,Broj,GRAD DERVENTA,Ž,60-64,984
2013,Broj,GRAD DOBOJ,Oba spola,60-64,4652
2013,Broj,GRAD DOBOJ,M,60-64,2165
2013,Broj,GRAD DOBOJ,Ž,60-64,2487
2013,Broj,DONJI ZABAR,Oba spola,60-64,251
2013,Broj,DONJI ZABAR,M,60-64,127
2013,Broj,DONJI ZABAR,Ž,60-64,124
2013,Broj,GRAD ZVORNIK,Oba spola,60-64,3660
2013,Broj,GRAD ZVORNIK,M,60-64,1757
2013,Broj,GRAD ZVORNIK,Ž,60-64,1903
2013,Broj,ISTOCNI DRVAR,Oba spola,60-64,13
2013,Broj,ISTOCNI DRVAR,M,60-64,9
2013,Broj,ISTOCNI DRVAR,Ž,60-64,4
2013,Broj,ISTOCNI MOSTAR,Oba spola,60-64,14
2013,Broj,ISTOCNI MOSTAR,M,60-64,10
2013,Broj,ISTOCNI MOSTAR,Ž,60-64,4
2013,Broj,GRAD ISTOCNO SARAJEVO,Oba spola,60-64,4521
2013,Broj,GRAD ISTOCNO SARAJEVO,M,60-64,2115
2013,Broj,GRAD ISTOCNO SARAJEVO,Ž,60-64,2406
2013,Broj,ISTOCNA ILIDZA,Oba spola,60-64,1136
2013,Broj,ISTOCNA ILIDZA,M,60-64,531
2013,Broj,ISTOCNA ILIDZA,Ž,60-64,605
2013,Broj,ISTOCNO NOVO SARAJEVO,Oba spola,60-64,700
2013,Broj,ISTOCNO NOVO SARAJEVO,M,60-64,320
2013,Broj,ISTOCNO NOVO SARAJEVO,Ž,60-64,380
2013,Broj,ISTOČNI STARI GRAD,Oba spola,60-64,112
2013,Broj,ISTOČNI STARI GRAD,M,60-64,50
2013,Broj,ISTOČNI STARI GRAD,Ž,60-64,62
2013,Broj,PALE,Oba spola,60-64,1474
2013,Broj,PALE,M,60-64,704
2013,Broj,PALE,Ž,60-64,770
2013,Broj,SOKOLAC,Oba spola,60-64,936
2013,Broj,SOKOLAC,M,60-64,438
2013,Broj,SOKOLAC,Ž,60-64,498
2013,Broj,TRNOVO,Oba spola,60-64,163
2013,Broj,TRNOVO,M,60-64,72
2013,Broj,TRNOVO,Ž,60-64,91
2013,Broj,JEZERO,Oba spola,60-64,67
2013,Broj,JEZERO,M,60-64,34
2013,Broj,JEZERO,Ž,60-64,33
2013,Broj,KALINOVIK,Oba spola,60-64,155
2013,Broj,KALINOVIK,M,60-64,79
2013,Broj,KALINOVIK,Ž,60-64,76
2013,Broj,KNEZEVO,Oba spola,60-64,725
2013,Broj,KNEZEVO,M,60-64,332
2013,Broj,KNEZEVO,Ž,60-64,393
2013,Broj,KOSTAJNICA,Oba spola,60-64,404
2013,Broj,KOSTAJNICA,M,60-64,204
2013,Broj,KOSTAJNICA,Ž,60-64,200
2013,Broj,KOTOR VAROS,Oba spola,60-64,1140
2013,Broj,KOTOR VAROS,M,60-64,540
2013,Broj,KOTOR VAROS,Ž,60-64,600
2013,Broj,KOZARSKA DUBICA,Oba spola,60-64,1551
2013,Broj,KOZARSKA DUBICA,M,60-64,761
2013,Broj,KOZARSKA DUBICA,Ž,60-64,790
2013,Broj,KRUPA NA UNI,Oba spola,60-64,101
2013,Broj,KRUPA NA UNI,M,60-64,53
2013,Broj,KRUPA NA UNI,Ž,60-64,48
2013,Broj,KUPRES,Oba spola,60-64,13
2013,Broj,KUPRES,M,60-64,5
2013,Broj,KUPRES,Ž,60-64,8
2013,Broj,LAKTASI,Oba spola,60-64,2380
2013,Broj,LAKTASI,M,60-64,1145
2013,Broj,LAKTASI,Ž,60-64,1235
2013,Broj,LOPARE,Oba spola,60-64,1090
2013,Broj,LOPARE,M,60-64,552
2013,Broj,LOPARE,Ž,60-64,538
2013,Broj,LJUBINJE,Oba spola,60-64,241
2013,Broj,LJUBINJE,M,60-64,119
2013,Broj,LJUBINJE,Ž,60-64,122
2013,Broj,MILICI,Oba spola,60-64,776
2013,Broj,MILICI,M,60-64,373
2013,Broj,MILICI,Ž,60-64,403
2013,Broj,MODRICA,Oba spola,60-64,1818
2013,Broj,MODRICA,M,60-64,874
2013,Broj,MODRICA,Ž,60-64,944
2013,Broj,MRKONJIC GRAD,Oba spola,60-64,1330
2013,Broj,MRKONJIC GRAD,M,60-64,654
2013,Broj,MRKONJIC GRAD,Ž,60-64,676
2013,Broj,NEVESINJE,Oba spola,60-64,885
2013,Broj,NEVESINJE,M,60-64,404
2013,Broj,NEVESINJE,Ž,60-64,481
2013,Broj,NOVI GRAD,Oba spola,60-64,1829
2013,Broj,NOVI GRAD,M,60-64,903
2013,Broj,NOVI GRAD,Ž,60-64,926
2013,Broj,NOVO GORAZDE,Oba spola,60-64,274
2013,Broj,NOVO GORAZDE,M,60-64,141
2013,Broj,NOVO GORAZDE,Ž,60-64,133
2013,Broj,OSMACI,Oba spola,60-64,365
2013,Broj,OSMACI,M,60-64,172
2013,Broj,OSMACI,Ž,60-64,193
2013,Broj,OSTRA LUKA,Oba spola,60-64,197
2013,Broj,OSTRA LUKA,M,60-64,109
2013,Broj,OSTRA LUKA,Ž,60-64,88
2013,Broj,PELAGICEVO,Oba spola,60-64,364
2013,Broj,PELAGICEVO,M,60-64,179
2013,Broj,PELAGICEVO,Ž,60-64,185
2013,Broj,PETROVAC,Oba spola,60-64,25
2013,Broj,PETROVAC,M,60-64,10
2013,Broj,PETROVAC,Ž,60-64,15
2013,Broj,PETROVO,Oba spola,60-64,484
2013,Broj,PETROVO,M,60-64,231
2013,Broj,PETROVO,Ž,60-64,253
2013,Broj,GRAD PRIJEDOR,Oba spola,60-64,5849
2013,Broj,GRAD PRIJEDOR,M,60-64,2730
2013,Broj,GRAD PRIJEDOR,Ž,60-64,3119
2013,Broj,PRNJAVOR,Oba spola,60-64,2532
2013,Broj,PRNJAVOR,M,60-64,1207
2013,Broj,PRNJAVOR,Ž,60-64,1325
2013,Broj,RIBNIK,Oba spola,60-64,510
2013,Broj,RIBNIK,M,60-64,237
2013,Broj,RIBNIK,Ž,60-64,273
2013,Broj,ROGATICA,Oba spola,60-64,831
2013,Broj,ROGATICA,M,60-64,397
2013,Broj,ROGATICA,Ž,60-64,434
2013,Broj,RUDO,Oba spola,60-64,630
2013,Broj,RUDO,M,60-64,320
2013,Broj,RUDO,Ž,60-64,310
2013,Broj,SRBAC,Oba spola,60-64,1291
2013,Broj,SRBAC,M,60-64,629
2013,Broj,SRBAC,Ž,60-64,662
2013,Broj,SREBRENICA,Oba spola,60-64,883
2013,Broj,SREBRENICA,M,60-64,382
2013,Broj,SREBRENICA,Ž,60-64,501
2013,Broj,STANARI,Oba spola,60-64,581
2013,Broj,STANARI,M,60-64,283
2013,Broj,STANARI,Ž,60-64,298
2013,Broj,TESLIC,Oba spola,60-64,2736
2013,Broj,TESLIC,M,60-64,1252
2013,Broj,TESLIC,Ž,60-64,1484
2013,Broj,GRAD TREBINJE,Oba spola,60-64,2058
2013,Broj,GRAD TREBINJE,M,60-64,989
2013,Broj,GRAD TREBINJE,Ž,60-64,1069
2013,Broj,UGLJEVIK,Oba spola,60-64,968
2013,Broj,UGLJEVIK,M,60-64,506
2013,Broj,UGLJEVIK,Ž,60-64,462
2013,Broj,FOCA,Oba spola,60-64,1265
2013,Broj,FOCA,M,60-64,604
2013,Broj,FOCA,Ž,60-64,661
2013,Broj,HAN PIJESAK,Oba spola,60-64,271
2013,Broj,HAN PIJESAK,M,60-64,127
2013,Broj,HAN PIJESAK,Ž,60-64,144
2013,Broj,CAJNICE,Oba spola,60-64,358
2013,Broj,CAJNICE,M,60-64,178
2013,Broj,CAJNICE,Ž,60-64,180
2013,Broj,CELINAC,Oba spola,60-64,1004
2013,Broj,CELINAC,M,60-64,496
2013,Broj,CELINAC,Ž,60-64,508
2013,Broj,SAMAC,Oba spola,60-64,1295
2013,Broj,SAMAC,M,60-64,575
2013,Broj,SAMAC,Ž,60-64,720
2013,Broj,SEKOVICI,Oba spola,60-64,544
2013,Broj,SEKOVICI,M,60-64,250
2013,Broj,SEKOVICI,Ž,60-64,294
2013,Broj,SIPOVO,Oba spola,60-64,747
2013,Broj,SIPOVO,M,60-64,372
2013,Broj,SIPOVO,Ž,60-64,375
2013,Broj,REPUBLIKA SRPSKA,Oba spola,65-69,59309
2013,Broj,REPUBLIKA SRPSKA,M,65-69,26840
2013,Broj,REPUBLIKA SRPSKA,Ž,65-69,32469
2013,Broj,GRAD BANJA LUKA,Oba spola,65-69,8766
2013,Broj,GRAD BANJA LUKA,M,65-69,4054
2013,Broj,GRAD BANJA LUKA,Ž,65-69,4712
2013,Broj,BERKOVICI,Oba spola,65-69,125
2013,Broj,BERKOVICI,M,65-69,55
2013,Broj,BERKOVICI,Ž,65-69,70
2013,Broj,GRAD BIJELJINA,Oba spola,65-69,5149
2013,Broj,GRAD BIJELJINA,M,65-69,2381
2013,Broj,GRAD BIJELJINA,Ž,65-69,2768
2013,Broj,BILECA,Oba spola,65-69,523
2013,Broj,BILECA,M,65-69,228
2013,Broj,BILECA,Ž,65-69,295
2013,Broj,BRATUNAC,Oba spola,65-69,764
2013,Broj,BRATUNAC,M,65-69,326
2013,Broj,BRATUNAC,Ž,65-69,438
2013,Broj,BROD,Oba spola,65-69,849
2013,Broj,BROD,M,65-69,376
2013,Broj,BROD,Ž,65-69,473
2013,Broj,VISEGRAD,Oba spola,65-69,582
2013,Broj,VISEGRAD,M,65-69,263
2013,Broj,VISEGRAD,Ž,65-69,319
2013,Broj,VLASENICA,Oba spola,65-69,400
2013,Broj,VLASENICA,M,65-69,181
2013,Broj,VLASENICA,Ž,65-69,219
2013,Broj,VUKOSAVLJE,Oba spola,65-69,230
2013,Broj,VUKOSAVLJE,M,65-69,89
2013,Broj,VUKOSAVLJE,Ž,65-69,141
2013,Broj,GACKO,Oba spola,65-69,341
2013,Broj,GACKO,M,65-69,155
2013,Broj,GACKO,Ž,65-69,186
2013,Broj,GRAD GRADISKA,Oba spola,65-69,2722
2013,Broj,GRAD GRADISKA,M,65-69,1257
2013,Broj,GRAD GRADISKA,Ž,65-69,1465
2013,Broj,GRAD DERVENTA,Oba spola,65-69,1502
2013,Broj,GRAD DERVENTA,M,65-69,670
2013,Broj,GRAD DERVENTA,Ž,65-69,832
2013,Broj,GRAD DOBOJ,Oba spola,65-69,3262
2013,Broj,GRAD DOBOJ,M,65-69,1478
2013,Broj,GRAD DOBOJ,Ž,65-69,1784
2013,Broj,DONJI ZABAR,Oba spola,65-69,210
2013,Broj,DONJI ZABAR,M,65-69,90
2013,Broj,DONJI ZABAR,Ž,65-69,120
2013,Broj,GRAD ZVORNIK,Oba spola,65-69,2353
2013,Broj,GRAD ZVORNIK,M,65-69,1061
2013,Broj,GRAD ZVORNIK,Ž,65-69,1292
2013,Broj,ISTOCNI DRVAR,Oba spola,65-69,2
2013,Broj,ISTOCNI DRVAR,M,65-69,1
2013,Broj,ISTOCNI DRVAR,Ž,65-69,1
2013,Broj,ISTOCNI MOSTAR,Oba spola,65-69,13
2013,Broj,ISTOCNI MOSTAR,M,65-69,5
2013,Broj,ISTOCNI MOSTAR,Ž,65-69,8
2013,Broj,GRAD ISTOCNO SARAJEVO,Oba spola,65-69,2807
2013,Broj,GRAD ISTOCNO SARAJEVO,M,65-69,1178
2013,Broj,GRAD ISTOCNO SARAJEVO,Ž,65-69,1629
2013,Broj,ISTOCNA ILIDZA,Oba spola,65-69,686
2013,Broj,ISTOCNA ILIDZA,M,65-69,285
2013,Broj,ISTOCNA ILIDZA,Ž,65-69,401
2013,Broj,ISTOCNO NOVO SARAJEVO,Oba spola,65-69,487
2013,Broj,ISTOCNO NOVO SARAJEVO,M,65-69,205
2013,Broj,ISTOCNO NOVO SARAJEVO,Ž,65-69,282
2013,Broj,ISTOČNI STARI GRAD,Oba spola,65-69,77
2013,Broj,ISTOČNI STARI GRAD,M,65-69,35
2013,Broj,ISTOČNI STARI GRAD,Ž,65-69,42
2013,Broj,PALE,Oba spola,65-69,882
2013,Broj,PALE,M,65-69,366
2013,Broj,PALE,Ž,65-69,516
2013,Broj,SOKOLAC,Oba spola,65-69,559
2013,Broj,SOKOLAC,M,65-69,247
2013,Broj,SOKOLAC,Ž,65-69,312
2013,Broj,TRNOVO,Oba spola,65-69,116
2013,Broj,TRNOVO,M,65-69,40
2013,Broj,TRNOVO,Ž,65-69,76
2013,Broj,JEZERO,Oba spola,65-69,44
2013,Broj,JEZERO,M,65-69,23
2013,Broj,JEZERO,Ž,65-69,21
2013,Broj,KALINOVIK,Oba spola,65-69,120
2013,Broj,KALINOVIK,M,65-69,49
2013,Broj,KALINOVIK,Ž,65-69,71
2013,Broj,KNEZEVO,Oba spola,65-69,566
2013,Broj,KNEZEVO,M,65-69,262
2013,Broj,KNEZEVO,Ž,65-69,304
2013,Broj,KOSTAJNICA,Oba spola,65-69,240
2013,Broj,KOSTAJNICA,M,65-69,119
2013,Broj,KOSTAJNICA,Ž,65-69,121
2013,Broj,KOTOR VAROS,Oba spola,65-69,827
2013,Broj,KOTOR VAROS,M,65-69,348
2013,Broj,KOTOR VAROS,Ž,65-69,479
2013,Broj,KOZARSKA DUBICA,Oba spola,65-69,865
2013,Broj,KOZARSKA DUBICA,M,65-69,387
2013,Broj,KOZARSKA DUBICA,Ž,65-69,478
2013,Broj,KRUPA NA UNI,Oba spola,65-69,92
2013,Broj,KRUPA NA UNI,M,65-69,53
2013,Broj,KRUPA NA UNI,Ž,65-69,39
2013,Broj,KUPRES,Oba spola,65-69,31
2013,Broj,KUPRES,M,65-69,14
2013,Broj,KUPRES,Ž,65-69,17
2013,Broj,LAKTASI,Oba spola,65-69,1624
2013,Broj,LAKTASI,M,65-69,799
2013,Broj,LAKTASI,Ž,65-69,825
2013,Broj,LOPARE,Oba spola,65-69,751
2013,Broj,LOPARE,M,65-69,360
2013,Broj,LOPARE,Ž,65-69,391
2013,Broj,LJUBINJE,Oba spola,65-69,138
2013,Broj,LJUBINJE,M,65-69,58
2013,Broj,LJUBINJE,Ž,65-69,80
2013,Broj,MILICI,Oba spola,65-69,365
2013,Broj,MILICI,M,65-69,166
2013,Broj,MILICI,Ž,65-69,199
2013,Broj,MODRICA,Oba spola,65-69,1426
2013,Broj,MODRICA,M,65-69,658
2013,Broj,MODRICA,Ž,65-69,768
2013,Broj,MRKONJIC GRAD,Oba spola,65-69,974
2013,Broj,MRKONJIC GRAD,M,65-69,435
2013,Broj,MRKONJIC GRAD,Ž,65-69,539
2013,Broj,NEVESINJE,Oba spola,65-69,617
2013,Broj,NEVESINJE,M,65-69,243
2013,Broj,NEVESINJE,Ž,65-69,374
2013,Broj,NOVI GRAD,Oba spola,65-69,1251
2013,Broj,NOVI GRAD,M,65-69,552
