Year,UNIT_MEASURE,Administrativna oblast,Spol,Religija,Value
2013,Broj,Trnovo,Oba spola,atheist,7
2013,Broj,Trnovo,M,atheist,5
2013,Broj,Trnovo,Ž,atheist,2
2013,Broj,Ugljevik,Oba spola,atheist,22
2013,Broj,Ugljevik,M,atheist,16
2013,Broj,Ugljevik,Ž,atheist,6
2013,Broj,Foča,Oba spola,atheist,34
2013,Broj,Foča,M,atheist,19
2013,Broj,Foča,Ž,atheist,15
2013,Broj,Han Pijesak,Oba spola,atheist,1
2013,Broj,Han Pijesak,M,atheist,1
2013,Broj,Han Pijesak,Ž,atheist,0
2013,Broj,Čajniče,Oba spola,atheist,4
2013,Broj,Čajniče,M,atheist,3
2013,Broj,Čajniče,Ž,atheist,1
2013,Broj,Čelinac,Oba spola,atheist,23
2013,Broj,Čelinac,M,atheist,12
2013,Broj,Čelinac,Ž,atheist,11
2013,Broj,Šamac,Oba spola,atheist,81
2013,Broj,Šamac,M,atheist,56
2013,Broj,Šamac,Ž,atheist,25
2013,Broj,Šekovići,Oba spola,atheist,6
2013,Broj,Šekovići,M,atheist,5
2013,Broj,Šekovići,Ž,atheist,1
2013,Broj,Šipovo,Oba spola,atheist,13
2013,Broj,Šipovo,M,atheist,9
2013,Broj,Šipovo,Ž,atheist,4
2013,Broj,Republika Srpska,Oba spola,other_religion,8729
2013,Broj,Republika Srpska,M,other_religion,4319
2013,Broj,Republika Srpska,Ž,other_religion,4410
2013,Broj,Grad Banja Luka,Oba spola,other_religion,1230
2013,Broj,Grad Banja Luka,M,other_religion,620
2013,Broj,Grad Banja Luka,Ž,other_religion,610
2013,Broj,Berkovići,Oba spola,other_religion,3
2013,Broj,Berkovići,M,other_religion,2
2013,Broj,Berkovići,Ž,other_religion,1
2013,Broj,Grad Bijeljina,Oba spola,other_religion,944
2013,Broj,Grad Bijeljina,M,other_religion,471
2013,Broj,Grad Bijeljina,Ž,other_religion,473
2013,Broj,Bileća,Oba spola,other_religion,26
2013,Broj,Bileća,M,other_religion,15
2013,Broj,Bileća,Ž,other_religion,11
2013,Broj,Bratunac,Oba spola,other_religion,237
2013,Broj,Bratunac,M,other_religion,121
2013,Broj,Bratunac,Ž,other_religion,116
2013,Broj,Brod,Oba spola,other_religion,98
2013,Broj,Brod,M,other_religion,52
2013,Broj,Brod,Ž,other_religion,46
2013,Broj,Višegrad,Oba spola,other_religion,76
2013,Broj,Višegrad,M,other_religion,40
2013,Broj,Višegrad,Ž,other_religion,36
2013,Broj,Vlasenica,Oba spola,other_religion,115
2013,Broj,Vlasenica,M,other_religion,42
2013,Broj,Vlasenica,Ž,other_religion,73
2013,Broj,Vukosavlje,Oba spola,other_religion,30
2013,Broj,Vukosavlje,M,other_religion,15
2013,Broj,Vukosavlje,Ž,other_religion,15
2013,Broj,Gacko,Oba spola,other_religion,16
2013,Broj,Gacko,M,other_religion,9
2013,Broj,Gacko,Ž,other_religion,7
2013,Broj,Grad Gradiška,Oba spola,other_religion,321
2013,Broj,Grad Gradiška,M,other_religion,168
2013,Broj,Grad Gradiška,Ž,other_religion,153
2013,Broj,Grad Derventa,Oba spola,other_religion,141
2013,Broj,Grad Derventa,M,other_religion,67
2013,Broj,Grad Derventa,Ž,other_religion,74
2013,Broj,Grad Doboj,Oba spola,other_religion,845
2013,Broj,Grad Doboj,M,other_religion,412
2013,Broj,Grad Doboj,Ž,other_religion,433
2013,Broj,Donji Žabar,Oba spola,other_religion,21
2013,Broj,Donji Žabar,M,other_religion,8
2013,Broj,Donji Žabar,Ž,other_religion,13
2013,Broj,Grad Zvornik,Oba spola,other_religion,186
2013,Broj,Grad Zvornik,M,other_religion,90
2013,Broj,Grad Zvornik,Ž,other_religion,96
2013,Broj,Istočna Ilidža,Oba spola,other_religion,28
2013,Broj,Istočna Ilidža,M,other_religion,18
2013,Broj,Istočna Ilidža,Ž,other_religion,10
2013,Broj,Istočni Drvar,Oba spola,other_religion,0
2013,Broj,Istočni Drvar,M,other_religion,0
2013,Broj,Istočni Drvar,Ž,other_religion,0
2013,Broj,Istočni Mostar,Oba spola,other_religion,1
2013,Broj,Istočni Mostar,M,other_religion,1
2013,Broj,Istočni Mostar,Ž,other_religion,0
2013,Broj,Istočni Stari Grad,Oba spola,other_religion,5
2013,Broj,Istočni Stari Grad,M,other_religion,2
2013,Broj,Istočni Stari Grad,Ž,other_religion,3
2013,Broj,Istočno Novo Sarajevo,Oba spola,other_religion,16
2013,Broj,Istočno Novo Sarajevo,M,other_religion,10
2013,Broj,Istočno Novo Sarajevo,Ž,other_religion,6
2013,Broj,Jezero,Oba spola,other_religion,0
2013,Broj,Jezero,M,other_religion,0
2013,Broj,Jezero,Ž,other_religion,0
2013,Broj,Kalinovik,Oba spola,other_religion,3
2013,Broj,Kalinovik,M,other_religion,2
2013,Broj,Kalinovik,Ž,other_religion,1
2013,Broj,Kneževo,Oba spola,other_religion,68
2013,Broj,Kneževo,M,other_religion,29
2013,Broj,Kneževo,Ž,other_religion,39
2013,Broj,Kozarska Dubica,Oba spola,other_religion,83
2013,Broj,Kozarska Dubica,M,other_religion,37
2013,Broj,Kozarska Dubica,Ž,other_religion,46
2013,Broj,Kostajnica,Oba spola,other_religion,13
2013,Broj,Kostajnica,M,other_religion,9
2013,Broj,Kostajnica,Ž,other_religion,4
2013,Broj,Kotor Varoš,Oba spola,other_religion,236
2013,Broj,Kotor Varoš,M,other_religion,120
2013,Broj,Kotor Varoš,Ž,other_religion,116
2013,Broj,Krupa Na Uni,Oba spola,other_religion,0
2013,Broj,Krupa Na Uni,M,other_religion,0
2013,Broj,Krupa Na Uni,Ž,other_religion,0
2013,Broj,Kupres,Oba spola,other_religion,0
2013,Broj,Kupres,M,other_religion,0
2013,Broj,Kupres,Ž,other_religion,0
2013,Broj,Laktaši,Oba spola,other_religion,278
2013,Broj,Laktaši,M,other_religion,147
2013,Broj,Laktaši,Ž,other_religion,131
2013,Broj,Lopare,Oba spola,other_religion,1
2013,Broj,Lopare,M,other_religion,0
2013,Broj,Lopare,Ž,other_religion,1
2013,Broj,Ljubinje,Oba spola,other_religion,1
2013,Broj,Ljubinje,M,other_religion,1
2013,Broj,Ljubinje,Ž,other_religion,0
2013,Broj,Milići,Oba spola,other_religion,34
2013,Broj,Milići,M,other_religion,19
2013,Broj,Milići,Ž,other_religion,15
2013,Broj,Modriča,Oba spola,other_religion,211
2013,Broj,Modriča,M,other_religion,98
2013,Broj,Modriča,Ž,other_religion,113
2013,Broj,Mrkonjić Grad,Oba spola,other_religion,9
2013,Broj,Mrkonjić Grad,M,other_religion,6
2013,Broj,Mrkonjić Grad,Ž,other_religion,3
2013,Broj,Nevesinje,Oba spola,other_religion,8
2013,Broj,Nevesinje,M,other_religion,4
2013,Broj,Nevesinje,Ž,other_religion,4
2013,Broj,Novi Grad,Oba spola,other_religion,134
2013,Broj,Novi Grad,M,other_religion,60
2013,Broj,Novi Grad,Ž,other_religion,74
2013,Broj,Novo Goražde,Oba spola,other_religion,19
2013,Broj,Novo Goražde,M,other_religion,9
2013,Broj,Novo Goražde,Ž,other_religion,10
2013,Broj,Osmaci,Oba spola,other_religion,41
2013,Broj,Osmaci,M,other_religion,26
2013,Broj,Osmaci,Ž,other_religion,15
2013,Broj,Oštra Luka,Oba spola,other_religion,23
2013,Broj,Oštra Luka,M,other_religion,15
2013,Broj,Oštra Luka,Ž,other_religion,8
2013,Broj,Pale,Oba spola,other_religion,53
2013,Broj,Pale,M,other_religion,24
2013,Broj,Pale,Ž,other_religion,29
2013,Broj,Pelagićevo,Oba spola,other_religion,5
2013,Broj,Pelagićevo,M,other_religion,3
2013,Broj,Pelagićevo,Ž,other_religion,2
2013,Broj,Petrovac,Oba spola,other_religion,0
2013,Broj,Petrovac,M,other_religion,0
2013,Broj,Petrovac,Ž,other_religion,0
2013,Broj,Petrovo,Oba spola,other_religion,20
2013,Broj,Petrovo,M,other_religion,8
2013,Broj,Petrovo,Ž,other_religion,12
2013,Broj,Grad Prijedor,Oba spola,other_religion,1506
2013,Broj,Grad Prijedor,M,other_religion,722
2013,Broj,Grad Prijedor,Ž,other_religion,784
2013,Broj,Prnjavor,Oba spola,other_religion,611
2013,Broj,Prnjavor,M,other_religion,317
2013,Broj,Prnjavor,Ž,other_religion,294
2013,Broj,Ribnik,Oba spola,other_religion,12
2013,Broj,Ribnik,M,other_religion,8
2013,Broj,Ribnik,Ž,other_religion,4
2013,Broj,Rogatica,Oba spola,other_religion,48
2013,Broj,Rogatica,M,other_religion,21
2013,Broj,Rogatica,Ž,other_religion,27
2013,Broj,Rudo,Oba spola,other_religion,0
2013,Broj,Rudo,M,other_religion,0
2013,Broj,Rudo,Ž,other_religion,0
2013,Broj,Sokolac,Oba spola,other_religion,30
2013,Broj,Sokolac,M,other_religion,16
2013,Broj,Sokolac,Ž,other_religion,14
2013,Broj,Srbac,Oba spola,other_religion,95
2013,Broj,Srbac,M,other_religion,50
2013,Broj,Srbac,Ž,other_religion,45
2013,Broj,Srebrenica,Oba spola,other_religion,72
2013,Broj,Srebrenica,M,other_religion,36
2013,Broj,Srebrenica,Ž,other_religion,36
2013,Broj,Teslić,Oba spola,other_religion,316
2013,Broj,Teslić,M,other_religion,148
2013,Broj,Teslić,Ž,other_religion,168
2013,Broj,Grad Trebinje,Oba spola,other_religion,95
2013,Broj,Grad Trebinje,M,other_religion,42
2013,Broj,Grad Trebinje,Ž,other_religion,53
2013,Broj,Trnovo,Oba spola,other_religion,17
2013,Broj,Trnovo,M,other_religion,9
2013,Broj,Trnovo,Ž,other_religion,8
2013,Broj,Ugljevik,Oba spola,other_religion,2
2013,Broj,Ugljevik,M,other_religion,1
2013,Broj,Ugljevik,Ž,other_religion,1
2013,Broj,Foča,Oba spola,other_religion,104
2013,Broj,Foča,M,other_religion,53
2013,Broj,Foča,Ž,other_religion,51
2013,Broj,Han Pijesak,Oba spola,other_religion,5
2013,Broj,Han Pijesak,M,other_religion,3
2013,Broj,Han Pijesak,Ž,other_religion,2
2013,Broj,Čajniče,Oba spola,other_religion,16
2013,Broj,Čajniče,M,other_religion,7
2013,Broj,Čajniče,Ž,other_religion,9
2013,Broj,Čelinac,Oba spola,other_religion,44
2013,Broj,Čelinac,M,other_religion,20
2013,Broj,Čelinac,Ž,other_religion,24
2013,Broj,Šamac,Oba spola,other_religion,144
2013,Broj,Šamac,M,other_religion,68
2013,Broj,Šamac,Ž,other_religion,76
2013,Broj,Šekovići,Oba spola,other_religion,1
2013,Broj,Šekovići,M,other_religion,1
2013,Broj,Šekovići,Ž,other_religion,0
2013,Broj,Šipovo,Oba spola,other_religion,32
2013,Broj,Šipovo,M,other_religion,17
2013,Broj,Šipovo,Ž,other_religion,15
2013,Broj,Republika Srpska,Oba spola,does_not_declare,8028
2013,Broj,Republika Srpska,M,does_not_declare,3554
2013,Broj,Republika Srpska,Ž,does_not_declare,4474
2013,Broj,Grad Banja Luka,Oba spola,does_not_declare,2684
2013,Broj,Grad Banja Luka,M,does_not_declare,1186
2013,Broj,Grad Banja Luka,Ž,does_not_declare,1498
2013,Broj,Berkovići,Oba spola,does_not_declare,1
2013,Broj,Berkovići,M,does_not_declare,1
2013,Broj,Berkovići,Ž,does_not_declare,0
2013,Broj,Grad Bijeljina,Oba spola,does_not_declare,716
2013,Broj,Grad Bijeljina,M,does_not_declare,307
2013,Broj,Grad Bijeljina,Ž,does_not_declare,409
2013,Broj,Bileća,Oba spola,does_not_declare,30
2013,Broj,Bileća,M,does_not_declare,14
2013,Broj,Bileća,Ž,does_not_declare,16
2013,Broj,Bratunac,Oba spola,does_not_declare,21
2013,Broj,Bratunac,M,does_not_declare,9
2013,Broj,Bratunac,Ž,does_not_declare,12
2013,Broj,Brod,Oba spola,does_not_declare,160
2013,Broj,Brod,M,does_not_declare,60
2013,Broj,Brod,Ž,does_not_declare,100
2013,Broj,Višegrad,Oba spola,does_not_declare,18
2013,Broj,Višegrad,M,does_not_declare,9
2013,Broj,Višegrad,Ž,does_not_declare,9
2013,Broj,Vlasenica,Oba spola,does_not_declare,16
2013,Broj,Vlasenica,M,does_not_declare,8
2013,Broj,Vlasenica,Ž,does_not_declare,8
2013,Broj,Vukosavlje,Oba spola,does_not_declare,33
2013,Broj,Vukosavlje,M,does_not_declare,16
2013,Broj,Vukosavlje,Ž,does_not_declare,17
2013,Broj,Gacko,Oba spola,does_not_declare,6
2013,Broj,Gacko,M,does_not_declare,1
2013,Broj,Gacko,Ž,does_not_declare,5
2013,Broj,Grad Gradiška,Oba spola,does_not_declare,375
2013,Broj,Grad Gradiška,M,does_not_declare,155
2013,Broj,Grad Gradiška,Ž,does_not_declare,220
2013,Broj,Grad Derventa,Oba spola,does_not_declare,256
2013,Broj,Grad Derventa,M,does_not_declare,125
2013,Broj,Grad Derventa,Ž,does_not_declare,131
2013,Broj,Grad Doboj,Oba spola,does_not_declare,526
2013,Broj,Grad Doboj,M,does_not_declare,271
2013,Broj,Grad Doboj,Ž,does_not_declare,255
2013,Broj,Donji Žabar,Oba spola,does_not_declare,6
2013,Broj,Donji Žabar,M,does_not_declare,2
2013,Broj,Donji Žabar,Ž,does_not_declare,4
2013,Broj,Grad Zvornik,Oba spola,does_not_declare,67
2013,Broj,Grad Zvornik,M,does_not_declare,31
2013,Broj,Grad Zvornik,Ž,does_not_declare,36
2013,Broj,Istočna Ilidža,Oba spola,does_not_declare,92
2013,Broj,Istočna Ilidža,M,does_not_declare,41
2013,Broj,Istočna Ilidža,Ž,does_not_declare,51
2013,Broj,Istočni Drvar,Oba spola,does_not_declare,0
2013,Broj,Istočni Drvar,M,does_not_declare,0
2013,Broj,Istočni Drvar,Ž,does_not_declare,0
2013,Broj,Istočni Mostar,Oba spola,does_not_declare,0
2013,Broj,Istočni Mostar,M,does_not_declare,0
2013,Broj,Istočni Mostar,Ž,does_not_declare,0
2013,Broj,Istočni Stari Grad,Oba spola,does_not_declare,6
2013,Broj,Istočni Stari Grad,M,does_not_declare,5
2013,Broj,Istočni Stari Grad,Ž,does_not_declare,1
2013,Broj,Istočno Novo Sarajevo,Oba spola,does_not_declare,56
2013,Broj,Istočno Novo Sarajevo,M,does_not_declare,24
2013,Broj,Istočno Novo Sarajevo,Ž,does_not_declare,32
2013,Broj,Jezero,Oba spola,does_not_declare,0
2013,Broj,Jezero,M,does_not_declare,0
2013,Broj,Jezero,Ž,does_not_declare,0
2013,Broj,Kalinovik,Oba spola,does_not_declare,5
2013,Broj,Kalinovik,M,does_not_declare,4
2013,Broj,Kalinovik,Ž,does_not_declare,1
2013,Broj,Kneževo,Oba spola,does_not_declare,4
2013,Broj,Kneževo,M,does_not_declare,3
2013,Broj,Kneževo,Ž,does_not_declare,1
2013,Broj,Kozarska Dubica,Oba spola,does_not_declare,178
2013,Broj,Kozarska Dubica,M,does_not_declare,77
2013,Broj,Kozarska Dubica,Ž,does_not_declare,101
2013,Broj,Kostajnica,Oba spola,does_not_declare,67
2013,Broj,Kostajnica,M,does_not_declare,26
2013,Broj,Kostajnica,Ž,does_not_declare,41
2013,Broj,Kotor Varoš,Oba spola,does_not_declare,107
2013,Broj,Kotor Varoš,M,does_not_declare,45
2013,Broj,Kotor Varoš,Ž,does_not_declare,62
2013,Broj,Krupa Na Uni,Oba spola,does_not_declare,0
2013,Broj,Krupa Na Uni,M,does_not_declare,0
2013,Broj,Krupa Na Uni,Ž,does_not_declare,0
2013,Broj,Kupres,Oba spola,does_not_declare,1
2013,Broj,Kupres,M,does_not_declare,1
2013,Broj,Kupres,Ž,does_not_declare,0
2013,Broj,Laktaši,Oba spola,does_not_declare,239
2013,Broj,Laktaši,M,does_not_declare,112
2013,Broj,Laktaši,Ž,does_not_declare,127
2013,Broj,Lopare,Oba spola,does_not_declare,22
2013,Broj,Lopare,M,does_not_declare,6
2013,Broj,Lopare,Ž,does_not_declare,16
2013,Broj,Ljubinje,Oba spola,does_not_declare,3
2013,Broj,Ljubinje,M,does_not_declare,2
2013,Broj,Ljubinje,Ž,does_not_declare,1
2013,Broj,Milići,Oba spola,does_not_declare,10
2013,Broj,Milići,M,does_not_declare,3
2013,Broj,Milići,Ž,does_not_declare,7
2013,Broj,Modriča,Oba spola,does_not_declare,151
2013,Broj,Modriča,M,does_not_declare,64
2013,Broj,Modriča,Ž,does_not_declare,87
2013,Broj,Mrkonjić Grad,Oba spola,does_not_declare,37
2013,Broj,Mrkonjić Grad,M,does_not_declare,16
2013,Broj,Mrkonjić Grad,Ž,does_not_declare,21
2013,Broj,Nevesinje,Oba spola,does_not_declare,14
2013,Broj,Nevesinje,M,does_not_declare,6
2013,Broj,Nevesinje,Ž,does_not_declare,8
2013,Broj,Novi Grad,Oba spola,does_not_declare,134
2013,Broj,Novi Grad,M,does_not_declare,58
2013,Broj,Novi Grad,Ž,does_not_declare,76
2013,Broj,Novo Goražde,Oba spola,does_not_declare,5
2013,Broj,Novo Goražde,M,does_not_declare,3
2013,Broj,Novo Goražde,Ž,does_not_declare,2
2013,Broj,Osmaci,Oba spola,does_not_declare,1
2013,Broj,Osmaci,M,does_not_declare,1
2013,Broj,Osmaci,Ž,does_not_declare,0
2013,Broj,Oštra Luka,Oba spola,does_not_declare,13
2013,Broj,Oštra Luka,M,does_not_declare,5
2013,Broj,Oštra Luka,Ž,does_not_declare,8
2013,Broj,Pale,Oba spola,does_not_declare,56
2013,Broj,Pale,M,does_not_declare,22
2013,Broj,Pale,Ž,does_not_declare,34
2013,Broj,Pelagićevo,Oba spola,does_not_declare,2
2013,Broj,Pelagićevo,M,does_not_declare,0
2013,Broj,Pelagićevo,Ž,does_not_declare,2
2013,Broj,Petrovac,Oba spola,does_not_declare,0
2013,Broj,Petrovac,M,does_not_declare,0
2013,Broj,Petrovac,Ž,does_not_declare,0
2013,Broj,Petrovo,Oba spola,does_not_declare,19
2013,Broj,Petrovo,M,does_not_declare,9
2013,Broj,Petrovo,Ž,does_not_declare,10
2013,Broj,Grad Prijedor,Oba spola,does_not_declare,784
2013,Broj,Grad Prijedor,M,does_not_declare,325
2013,Broj,Grad Prijedor,Ž,does_not_declare,459
2013,Broj,Prnjavor,Oba spola,does_not_declare,223
2013,Broj,Prnjavor,M,does_not_declare,98
2013,Broj,Prnjavor,Ž,does_not_declare,125
2013,Broj,Ribnik,Oba spola,does_not_declare,3
2013,Broj,Ribnik,M,does_not_declare,1
2013,Broj,Ribnik,Ž,does_not_declare,2
2013,Broj,Rogatica,Oba spola,does_not_declare,7
2013,Broj,Rogatica,M,does_not_declare,4
2013,Broj,Rogatica,Ž,does_not_declare,3
2013,Broj,Rudo,Oba spola,does_not_declare,3
2013,Broj,Rudo,M,does_not_declare,2
2013,Broj,Rudo,Ž,does_not_declare,1
2013,Broj,Sokolac,Oba spola,does_not_declare,20
2013,Broj,Sokolac,M,does_not_declare,9
2013,Broj,Sokolac,Ž,does_not_declare,11
2013,Broj,Srbac,Oba spola,does_not_declare,95
2013,Broj,Srbac,M,does_not_declare,46
2013,Broj,Srbac,Ž,does_not_declare,49
2013,Broj,Srebrenica,Oba spola,does_not_declare,22
2013,Broj,Srebrenica,M,does_not_declare,10
2013,Broj,Srebrenica,Ž,does_not_declare,12
2013,Broj,Teslić,Oba spola,does_not_declare,309
2013,Broj,Teslić,M,does_not_declare,136
2013,Broj,Teslić,Ž,does_not_declare,173
2013,Broj,Grad Trebinje,Oba spola,does_not_declare,170
2013,Broj,Grad Trebinje,M,does_not_declare,75
2013,Broj,Grad Trebinje,Ž,does_not_declare,95
2013,Broj,Trnovo,Oba spola,does_not_declare,4
2013,Broj,Trnovo,M,does_not_declare,3
2013,Broj,Trnovo,Ž,does_not_declare,1
2013,Broj,Ugljevik,Oba spola,does_not_declare,23
2013,Broj,Ugljevik,M,does_not_declare,11
2013,Broj,Ugljevik,Ž,does_not_declare,12
2013,Broj,Foča,Oba spola,does_not_declare,27
2013,Broj,Foča,M,does_not_declare,13
2013,Broj,Foča,Ž,does_not_declare,14
2013,Broj,Han Pijesak,Oba spola,does_not_declare,0
2013,Broj,Han Pijesak,M,does_not_declare,0
2013,Broj,Han Pijesak,Ž,does_not_declare,0
2013,Broj,Čajniče,Oba spola,does_not_declare,1
2013,Broj,Čajniče,M,does_not_declare,1
2013,Broj,Čajniče,Ž,does_not_declare,0
2013,Broj,Čelinac,Oba spola,does_not_declare,30
2013,Broj,Čelinac,M,does_not_declare,15
2013,Broj,Čelinac,Ž,does_not_declare,15
2013,Broj,Šamac,Oba spola,does_not_declare,147
2013,Broj,Šamac,M,does_not_declare,64
2013,Broj,Šamac,Ž,does_not_declare,83
2013,Broj,Šekovići,Oba spola,does_not_declare,4
2013,Broj,Šekovići,M,does_not_declare,3
2013,Broj,Šekovići,Ž,does_not_declare,1
2013,Broj,Šipovo,Oba spola,does_not_declare,19
2013,Broj,Šipovo,M,does_not_declare,10
2013,Broj,Šipovo,Ž,does_not_declare,9
2013,Broj,Republika Srpska,Oba spola,unknown_religion,2065
2013,Broj,Republika Srpska,M,unknown_religion,963
2013,Broj,Republika Srpska,Ž,unknown_religion,1102
2013,Broj,Grad Banja Luka,Oba spola,unknown_religion,357
2013,Broj,Grad Banja Luka,M,unknown_religion,173
2013,Broj,Grad Banja Luka,Ž,unknown_religion,184
2013,Broj,Berkovići,Oba spola,unknown_religion,1
2013,Broj,Berkovići,M,unknown_religion,0
2013,Broj,Berkovići,Ž,unknown_religion,1
2013,Broj,Grad Bijeljina,Oba spola,unknown_religion,102
2013,Broj,Grad Bijeljina,M,unknown_religion,44
2013,Broj,Grad Bijeljina,Ž,unknown_religion,58
2013,Broj,Bileća,Oba spola,unknown_religion,12
2013,Broj,Bileća,M,unknown_religion,4
2013,Broj,Bileća,Ž,unknown_religion,8
2013,Broj,Bratunac,Oba spola,unknown_religion,40
2013,Broj,Bratunac,M,unknown_religion,16
2013,Broj,Bratunac,Ž,unknown_religion,24
2013,Broj,Brod,Oba spola,unknown_religion,32
2013,Broj,Brod,M,unknown_religion,12
2013,Broj,Brod,Ž,unknown_religion,20
2013,Broj,Višegrad,Oba spola,unknown_religion,179
2013,Broj,Višegrad,M,unknown_religion,4
2013,Broj,Višegrad,Ž,unknown_religion,175
2013,Broj,Vlasenica,Oba spola,unknown_religion,21
2013,Broj,Vlasenica,M,unknown_religion,10
2013,Broj,Vlasenica,Ž,unknown_religion,11
2013,Broj,Vukosavlje,Oba spola,unknown_religion,14
2013,Broj,Vukosavlje,M,unknown_religion,3
2013,Broj,Vukosavlje,Ž,unknown_religion,11
2013,Broj,Gacko,Oba spola,unknown_religion,7
2013,Broj,Gacko,M,unknown_religion,2
2013,Broj,Gacko,Ž,unknown_religion,5
2013,Broj,Grad Gradiška,Oba spola,unknown_religion,46
2013,Broj,Grad Gradiška,M,unknown_religion,21
2013,Broj,Grad Gradiška,Ž,unknown_religion,25
2013,Broj,Grad Derventa,Oba spola,unknown_religion,47
2013,Broj,Grad Derventa,M,unknown_religion,21
2013,Broj,Grad Derventa,Ž,unknown_religion,26
2013,Broj,Grad Doboj,Oba spola,unknown_religion,160
2013,Broj,Grad Doboj,M,unknown_religion,64
2013,Broj,Grad Doboj,Ž,unknown_religion,96
2013,Broj,Donji Žabar,Oba spola,unknown_religion,2
2013,Broj,Donji Žabar,M,unknown_religion,1
2013,Broj,Donji Žabar,Ž,unknown_religion,1
2013,Broj,Grad Zvornik,Oba spola,unknown_religion,98
2013,Broj,Grad Zvornik,M,unknown_religion,39
2013,Broj,Grad Zvornik,Ž,unknown_religion,59
2013,Broj,Istočna Ilidža,Oba spola,unknown_religion,10
2013,Broj,Istočna Ilidža,M,unknown_religion,5
2013,Broj,Istočna Ilidža,Ž,unknown_religion,5
2013,Broj,Istočni Drvar,Oba spola,unknown_religion,0
2013,Broj,Istočni Drvar,M,unknown_religion,0
2013,Broj,Istočni Drvar,Ž,unknown_religion,0
2013,Broj,Istočni Mostar,Oba spola,unknown_religion,2
2013,Broj,Istočni Mostar,M,unknown_religion,1
2013,Broj,Istočni Mostar,Ž,unknown_religion,1
2013,Broj,Istočni Stari Grad,Oba spola,unknown_religion,2
2013,Broj,Istočni Stari Grad,M,unknown_religion,1
2013,Broj,Istočni Stari Grad,Ž,unknown_religion,1
2013,Broj,Istočno Novo Sarajevo,Oba spola,unknown_religion,3
2013,Broj,Istočno Novo Sarajevo,M,unknown_religion,0
2013,Broj,Istočno Novo Sarajevo,Ž,unknown_religion,3
2013,Broj,Jezero,Oba spola,unknown_religion,2
2013,Broj,Jezero,M,unknown_religion,1
2013,Broj,Jezero,Ž,unknown_religion,1
2013,Broj,Kalinovik,Oba spola,unknown_religion,0
2013,Broj,Kalinovik,M,unknown_religion,0
2013,Broj,Kalinovik,Ž,unknown_religion,0
2013,Broj,Kneževo,Oba spola,unknown_religion,5
2013,Broj,Kneževo,M,unknown_religion,3
2013,Broj,Kneževo,Ž,unknown_religion,2
2013,Broj,Kozarska Dubica,Oba spola,unknown_religion,18
2013,Broj,Kozarska Dubica,M,unknown_religion,11
2013,Broj,Kozarska Dubica,Ž,unknown_religion,7
2013,Broj,Kostajnica,Oba spola,unknown_religion,1
2013,Broj,Kostajnica,M,unknown_religion,1
2013,Broj,Kostajnica,Ž,unknown_religion,0
2013,Broj,Kotor Varoš,Oba spola,unknown_religion,21
2013,Broj,Kotor Varoš,M,unknown_religion,15
2013,Broj,Kotor Varoš,Ž,unknown_religion,6
2013,Broj,Krupa Na Uni,Oba spola,unknown_religion,1
2013,Broj,Krupa Na Uni,M,unknown_religion,0
2013,Broj,Krupa Na Uni,Ž,unknown_religion,1
2013,Broj,Kupres,Oba spola,unknown_religion,0
2013,Broj,Kupres,M,unknown_religion,0
2013,Broj,Kupres,Ž,unknown_religion,0
2013,Broj,Laktaši,Oba spola,unknown_religion,48
2013,Broj,Laktaši,M,unknown_religion,21
2013,Broj,Laktaši,Ž,unknown_religion,27
2013,Broj,Lopare,Oba spola,unknown_religion,13
2013,Broj,Lopare,M,unknown_religion,6
2013,Broj,Lopare,Ž,unknown_religion,7
2013,Broj,Ljubinje,Oba spola,unknown_religion,2
2013,Broj,Ljubinje,M,unknown_religion,1
2013,Broj,Ljubinje,Ž,unknown_religion,1
2013,Broj,Milići,Oba spola,unknown_religion,8
2013,Broj,Milići,M,unknown_religion,3
2013,Broj,Milići,Ž,unknown_religion,5
2013,Broj,Modriča,Oba spola,unknown_religion,125
2013,Broj,Modriča,M,unknown_religion,66
2013,Broj,Modriča,Ž,unknown_religion,59
2013,Broj,Mrkonjić Grad,Oba spola,unknown_religion,13
2013,Broj,Mrkonjić Grad,M,unknown_religion,7
2013,Broj,Mrkonjić Grad,Ž,unknown_religion,6
2013,Broj,Nevesinje,Oba spola,unknown_religion,7
2013,Broj,Nevesinje,M,unknown_religion,2
2013,Broj,Nevesinje,Ž,unknown_religion,5
2013,Broj,Novi Grad,Oba spola,unknown_religion,26
2013,Broj,Novi Grad,M,unknown_religion,14
2013,Broj,Novi Grad,Ž,unknown_religion,12
2013,Broj,Novo Goražde,Oba spola,unknown_religion,7
2013,Broj,Novo Goražde,M,unknown_religion,3
2013,Broj,Novo Goražde,Ž,unknown_religion,4
2013,Broj,Osmaci,Oba spola,unknown_religion,4
2013,Broj,Osmaci,M,unknown_religion,2
2013,Broj,Osmaci,Ž,unknown_religion,2
2013,Broj,Oštra Luka,Oba spola,unknown_religion,3
2013,Broj,Oštra Luka,M,unknown_religion,2
2013,Broj,Oštra Luka,Ž,unknown_religion,1
2013,Broj,Pale,Oba spola,unknown_religion,11
2013,Broj,Pale,M,unknown_religion,7
2013,Broj,Pale,Ž,unknown_religion,4
2013,Broj,Pelagićevo,Oba spola,unknown_religion,5
2013,Broj,Pelagićevo,M,unknown_religion,1
2013,Broj,Pelagićevo,Ž,unknown_religion,4
