Year,UNIT_MEASURE,Municipality,SEX,AGE,Value
2013,NUMBER,knezevo,F,25-29,269
2013,NUMBER,kozarska_dubica,_T,25-29,1334
2013,NUMBER,kozarska_dubica,M,25-29,701
2013,NUMBER,kozarska_dubica,F,25-29,633
2013,NUMBER,kostajnica,_T,25-29,363
2013,NUMBER,kostajnica,M,25-29,191
2013,NUMBER,kostajnica,F,25-29,172
2013,NUMBER,kotor_varos,_T,25-29,1297
2013,NUMBER,kotor_varos,M,25-29,669
2013,NUMBER,kotor_varos,F,25-29,628
2013,NUMBER,krupa_na_uni,_T,25-29,60
2013,NUMBER,krupa_na_uni,M,25-29,36
2013,NUMBER,krupa_na_uni,F,25-29,24
2013,NUMBER,kupres,_T,25-29,8
2013,NUMBER,kupres,M,25-29,6
2013,NUMBER,kupres,F,25-29,2
2013,NUMBER,laktasi,_T,25-29,2395
2013,NUMBER,laktasi,M,25-29,1159
2013,NUMBER,laktasi,F,25-29,1236
2013,NUMBER,lopare,_T,25-29,825
2013,NUMBER,lopare,M,25-29,426
2013,NUMBER,lopare,F,25-29,399
2013,NUMBER,ljubinje,_T,25-29,203
2013,NUMBER,ljubinje,M,25-29,104
2013,NUMBER,ljubinje,F,25-29,99
2013,NUMBER,milici,_T,25-29,819
2013,NUMBER,milici,M,25-29,429
2013,NUMBER,milici,F,25-29,390
2013,NUMBER,modrica,_T,25-29,1473
2013,NUMBER,modrica,M,25-29,785
2013,NUMBER,modrica,F,25-29,688
2013,NUMBER,mrkonjic_grad,_T,25-29,907
2013,NUMBER,mrkonjic_grad,M,25-29,475
2013,NUMBER,mrkonjic_grad,F,25-29,432
2013,NUMBER,nevesinje,_T,25-29,707
2013,NUMBER,nevesinje,M,25-29,374
2013,NUMBER,nevesinje,F,25-29,333
2013,NUMBER,novi_grad,_T,25-29,1513
2013,NUMBER,novi_grad,M,25-29,792
2013,NUMBER,novi_grad,F,25-29,721
2013,NUMBER,novo_gorazde,_T,25-29,217
2013,NUMBER,novo_gorazde,M,25-29,127
2013,NUMBER,novo_gorazde,F,25-29,90
2013,NUMBER,osmaci,_T,25-29,381
2013,NUMBER,osmaci,M,25-29,207
2013,NUMBER,osmaci,F,25-29,174
2013,NUMBER,ostra_luka,_T,25-29,127
2013,NUMBER,ostra_luka,M,25-29,70
2013,NUMBER,ostra_luka,F,25-29,57
2013,NUMBER,pale,_T,25-29,1447
2013,NUMBER,pale,M,25-29,750
2013,NUMBER,pale,F,25-29,697
2013,NUMBER,pelagicevo,_T,25-29,175
2013,NUMBER,pelagicevo,M,25-29,86
2013,NUMBER,pelagicevo,F,25-29,89
2013,NUMBER,petrovac,_T,25-29,16
2013,NUMBER,petrovac,M,25-29,6
2013,NUMBER,petrovac,F,25-29,10
2013,NUMBER,petrovo,_T,25-29,397
2013,NUMBER,petrovo,M,25-29,220
2013,NUMBER,petrovo,F,25-29,177
2013,NUMBER,grad_prijedor,_T,25-29,5388
2013,NUMBER,grad_prijedor,M,25-29,2724
2013,NUMBER,grad_prijedor,F,25-29,2664
2013,NUMBER,prnjavor,_T,25-29,2001
2013,NUMBER,prnjavor,M,25-29,1022
2013,NUMBER,prnjavor,F,25-29,979
2013,NUMBER,ribnik,_T,25-29,280
2013,NUMBER,ribnik,M,25-29,147
2013,NUMBER,ribnik,F,25-29,133
2013,NUMBER,rogatica,_T,25-29,623
2013,NUMBER,rogatica,M,25-29,313
2013,NUMBER,rogatica,F,25-29,310
2013,NUMBER,rudo,_T,25-29,448
2013,NUMBER,rudo,M,25-29,258
2013,NUMBER,rudo,F,25-29,190
2013,NUMBER,sokolac,_T,25-29,779
2013,NUMBER,sokolac,M,25-29,433
2013,NUMBER,sokolac,F,25-29,346
2013,NUMBER,srbac,_T,25-29,985
2013,NUMBER,srbac,M,25-29,513
2013,NUMBER,srbac,F,25-29,472
2013,NUMBER,srebrenica,_T,25-29,891
2013,NUMBER,srebrenica,M,25-29,475
2013,NUMBER,srebrenica,F,25-29,416
2013,NUMBER,teslic,_T,25-29,2243
2013,NUMBER,teslic,M,25-29,1100
2013,NUMBER,teslic,F,25-29,1143
2013,NUMBER,grad_trebinje,_T,25-29,1778
2013,NUMBER,grad_trebinje,M,25-29,907
2013,NUMBER,grad_trebinje,F,25-29,871
2013,NUMBER,trnovo,_T,25-29,136
2013,NUMBER,trnovo,M,25-29,73
2013,NUMBER,trnovo,F,25-29,63
2013,NUMBER,ugljevik,_T,25-29,1093
2013,NUMBER,ugljevik,M,25-29,558
2013,NUMBER,ugljevik,F,25-29,535
2013,NUMBER,foca,_T,25-29,1190
2013,NUMBER,foca,M,25-29,646
2013,NUMBER,foca,F,25-29,544
2013,NUMBER,han_pijesak,_T,25-29,196
2013,NUMBER,han_pijesak,M,25-29,97
2013,NUMBER,han_pijesak,F,25-29,99
2013,NUMBER,cajnice,_T,25-29,307
2013,NUMBER,cajnice,M,25-29,162
2013,NUMBER,cajnice,F,25-29,145
2013,NUMBER,celinac,_T,25-29,1027
2013,NUMBER,celinac,M,25-29,513
2013,NUMBER,celinac,F,25-29,514
2013,NUMBER,samac,_T,25-29,944
2013,NUMBER,samac,M,25-29,492
2013,NUMBER,samac,F,25-29,452
2013,NUMBER,sekovici,_T,25-29,356
2013,NUMBER,sekovici,M,25-29,189
2013,NUMBER,sekovici,F,25-29,167
2013,NUMBER,sipovo,_T,25-29,616
2013,NUMBER,sipovo,M,25-29,330
2013,NUMBER,sipovo,F,25-29,286
2013,NUMBER,grad_banja_luka,_T,30-34,14924
2013,NUMBER,grad_banja_luka,M,30-34,7203
2013,NUMBER,grad_banja_luka,F,30-34,7721
2013,NUMBER,berkovici,_T,30-34,102
2013,NUMBER,berkovici,M,30-34,46
2013,NUMBER,berkovici,F,30-34,56
2013,NUMBER,grad_bijeljina,_T,30-34,7263
2013,NUMBER,grad_bijeljina,M,30-34,3680
2013,NUMBER,grad_bijeljina,F,30-34,3583
2013,NUMBER,bileca,_T,30-34,621
2013,NUMBER,bileca,M,30-34,339
2013,NUMBER,bileca,F,30-34,282
2013,NUMBER,bratunac,_T,30-34,1515
2013,NUMBER,bratunac,M,30-34,823
2013,NUMBER,bratunac,F,30-34,692
2013,NUMBER,brod,_T,30-34,1094
2013,NUMBER,brod,M,30-34,554
2013,NUMBER,brod,F,30-34,540
2013,NUMBER,visegrad,_T,30-34,629
2013,NUMBER,visegrad,M,30-34,319
2013,NUMBER,visegrad,F,30-34,310
2013,NUMBER,vlasenica,_T,30-34,806
2013,NUMBER,vlasenica,M,30-34,420
2013,NUMBER,vlasenica,F,30-34,386
2013,NUMBER,vukosavlje,_T,30-34,292
2013,NUMBER,vukosavlje,M,30-34,159
2013,NUMBER,vukosavlje,F,30-34,133
2013,NUMBER,gacko,_T,30-34,518
2013,NUMBER,gacko,M,30-34,301
2013,NUMBER,gacko,F,30-34,217
2013,NUMBER,grad_gradiska,_T,30-34,3285
2013,NUMBER,grad_gradiska,M,30-34,1646
2013,NUMBER,grad_gradiska,F,30-34,1639
2013,NUMBER,grad_derventa,_T,30-34,1587
2013,NUMBER,grad_derventa,M,30-34,814
2013,NUMBER,grad_derventa,F,30-34,773
2013,NUMBER,grad_doboj,_T,30-34,4769
2013,NUMBER,grad_doboj,M,30-34,2381
2013,NUMBER,grad_doboj,F,30-34,2388
2013,NUMBER,donji_zabar,_T,30-34,173
2013,NUMBER,donji_zabar,M,30-34,89
2013,NUMBER,donji_zabar,F,30-34,84
2013,NUMBER,grad_zvornik,_T,30-34,4019
2013,NUMBER,grad_zvornik,M,30-34,2044
2013,NUMBER,grad_zvornik,F,30-34,1975
2013,NUMBER,istocna_ilidza,_T,30-34,1155
2013,NUMBER,istocna_ilidza,M,30-34,557
2013,NUMBER,istocna_ilidza,F,30-34,598
2013,NUMBER,istocni_drvar,_T,30-34,9
2013,NUMBER,istocni_drvar,M,30-34,6
2013,NUMBER,istocni_drvar,F,30-34,3
2013,NUMBER,istocni_mostar,_T,30-34,14
2013,NUMBER,istocni_mostar,M,30-34,8
2013,NUMBER,istocni_mostar,F,30-34,6
2013,NUMBER,istocni_stari_grad,_T,30-34,76
2013,NUMBER,istocni_stari_grad,M,30-34,39
2013,NUMBER,istocni_stari_grad,F,30-34,37
2013,NUMBER,istocno_novo_sarajevo,_T,30-34,936
2013,NUMBER,istocno_novo_sarajevo,M,30-34,466
2013,NUMBER,istocno_novo_sarajevo,F,30-34,470
2013,NUMBER,jezero,_T,30-34,61
2013,NUMBER,jezero,M,30-34,36
2013,NUMBER,jezero,F,30-34,25
2013,NUMBER,kalinovik,_T,30-34,93
2013,NUMBER,kalinovik,M,30-34,54
2013,NUMBER,kalinovik,F,30-34,39
2013,NUMBER,knezevo,_T,30-34,519
2013,NUMBER,knezevo,M,30-34,270
2013,NUMBER,knezevo,F,30-34,249
2013,NUMBER,kozarska_dubica,_T,30-34,1250
2013,NUMBER,kozarska_dubica,M,30-34,674
2013,NUMBER,kozarska_dubica,F,30-34,576
2013,NUMBER,kostajnica,_T,30-34,405
2013,NUMBER,kostajnica,M,30-34,216
2013,NUMBER,kostajnica,F,30-34,189
2013,NUMBER,kotor_varos,_T,30-34,1244
2013,NUMBER,kotor_varos,M,30-34,623
2013,NUMBER,kotor_varos,F,30-34,621
2013,NUMBER,krupa_na_uni,_T,30-34,78
2013,NUMBER,krupa_na_uni,M,30-34,49
2013,NUMBER,krupa_na_uni,F,30-34,29
2013,NUMBER,kupres,_T,30-34,6
2013,NUMBER,kupres,M,30-34,1
2013,NUMBER,kupres,F,30-34,5
2013,NUMBER,laktasi,_T,30-34,2417
2013,NUMBER,laktasi,M,30-34,1218
2013,NUMBER,laktasi,F,30-34,1199
2013,NUMBER,lopare,_T,30-34,821
2013,NUMBER,lopare,M,30-34,425
2013,NUMBER,lopare,F,30-34,396
2013,NUMBER,ljubinje,_T,30-34,207
2013,NUMBER,ljubinje,M,30-34,113
2013,NUMBER,ljubinje,F,30-34,94
2013,NUMBER,milici,_T,30-34,818
2013,NUMBER,milici,M,30-34,457
2013,NUMBER,milici,F,30-34,361
2013,NUMBER,modrica,_T,30-34,1434
2013,NUMBER,modrica,M,30-34,707
2013,NUMBER,modrica,F,30-34,727
2013,NUMBER,mrkonjic_grad,_T,30-34,936
2013,NUMBER,mrkonjic_grad,M,30-34,448
2013,NUMBER,mrkonjic_grad,F,30-34,488
2013,NUMBER,nevesinje,_T,30-34,730
2013,NUMBER,nevesinje,M,30-34,387
2013,NUMBER,nevesinje,F,30-34,343
2013,NUMBER,novi_grad,_T,30-34,1545
2013,NUMBER,novi_grad,M,30-34,807
2013,NUMBER,novi_grad,F,30-34,738
2013,NUMBER,novo_gorazde,_T,30-34,205
2013,NUMBER,novo_gorazde,M,30-34,101
2013,NUMBER,novo_gorazde,F,30-34,104
2013,NUMBER,osmaci,_T,30-34,409
2013,NUMBER,osmaci,M,30-34,211
2013,NUMBER,osmaci,F,30-34,198
2013,NUMBER,ostra_luka,_T,30-34,134
2013,NUMBER,ostra_luka,M,30-34,70
2013,NUMBER,ostra_luka,F,30-34,64
2013,NUMBER,pale,_T,30-34,1466
2013,NUMBER,pale,M,30-34,702
2013,NUMBER,pale,F,30-34,764
2013,NUMBER,pelagicevo,_T,30-34,175
2013,NUMBER,pelagicevo,M,30-34,83
2013,NUMBER,pelagicevo,F,30-34,92
2013,NUMBER,petrovac,_T,30-34,21
2013,NUMBER,petrovac,M,30-34,10
2013,NUMBER,petrovac,F,30-34,11
2013,NUMBER,petrovo,_T,30-34,342
2013,NUMBER,petrovo,M,30-34,183
2013,NUMBER,petrovo,F,30-34,159
2013,NUMBER,grad_prijedor,_T,30-34,5373
2013,NUMBER,grad_prijedor,M,30-34,2721
2013,NUMBER,grad_prijedor,F,30-34,2652
2013,NUMBER,prnjavor,_T,30-34,2136
2013,NUMBER,prnjavor,M,30-34,1056
2013,NUMBER,prnjavor,F,30-34,1080
2013,NUMBER,ribnik,_T,30-34,277
2013,NUMBER,ribnik,M,30-34,155
2013,NUMBER,ribnik,F,30-34,122
2013,NUMBER,rogatica,_T,30-34,657
2013,NUMBER,rogatica,M,30-34,352
2013,NUMBER,rogatica,F,30-34,305
2013,NUMBER,rudo,_T,30-34,431
2013,NUMBER,rudo,M,30-34,241
2013,NUMBER,rudo,F,30-34,190
2013,NUMBER,sokolac,_T,30-34,779
2013,NUMBER,sokolac,M,30-34,403
2013,NUMBER,sokolac,F,30-34,376
2013,NUMBER,srbac,_T,30-34,1115
2013,NUMBER,srbac,M,30-34,564
2013,NUMBER,srbac,F,30-34,551
2013,NUMBER,srebrenica,_T,30-34,894
2013,NUMBER,srebrenica,M,30-34,494
2013,NUMBER,srebrenica,F,30-34,400
2013,NUMBER,teslic,_T,30-34,2328
2013,NUMBER,teslic,M,30-34,1167
2013,NUMBER,teslic,F,30-34,1161
2013,NUMBER,grad_trebinje,_T,30-34,1909
2013,NUMBER,grad_trebinje,M,30-34,950
2013,NUMBER,grad_trebinje,F,30-34,959
2013,NUMBER,trnovo,_T,30-34,121
2013,NUMBER,trnovo,M,30-34,72
2013,NUMBER,trnovo,F,30-34,49
2013,NUMBER,ugljevik,_T,30-34,869
2013,NUMBER,ugljevik,M,30-34,439
2013,NUMBER,ugljevik,F,30-34,430
2013,NUMBER,foca,_T,30-34,1098
2013,NUMBER,foca,M,30-34,621
2013,NUMBER,foca,F,30-34,477
2013,NUMBER,han_pijesak,_T,30-34,191
2013,NUMBER,han_pijesak,M,30-34,103
2013,NUMBER,han_pijesak,F,30-34,88
2013,NUMBER,cajnice,_T,30-34,261
2013,NUMBER,cajnice,M,30-34,148
2013,NUMBER,cajnice,F,30-34,113
2013,NUMBER,celinac,_T,30-34,986
2013,NUMBER,celinac,M,30-34,522
2013,NUMBER,celinac,F,30-34,464
2013,NUMBER,samac,_T,30-34,907
2013,NUMBER,samac,M,30-34,496
2013,NUMBER,samac,F,30-34,411
2013,NUMBER,sekovici,_T,30-34,382
2013,NUMBER,sekovici,M,30-34,204
2013,NUMBER,sekovici,F,30-34,178
2013,NUMBER,sipovo,_T,30-34,655
2013,NUMBER,sipovo,M,30-34,362
2013,NUMBER,sipovo,F,30-34,293
2013,NUMBER,grad_banja_luka,_T,35-39,14426
2013,NUMBER,grad_banja_luka,M,35-39,7198
2013,NUMBER,grad_banja_luka,F,35-39,7228
2013,NUMBER,berkovici,_T,35-39,128
2013,NUMBER,berkovici,M,35-39,64
2013,NUMBER,berkovici,F,35-39,64
2013,NUMBER,grad_bijeljina,_T,35-39,7162
2013,NUMBER,grad_bijeljina,M,35-39,3578
2013,NUMBER,grad_bijeljina,F,35-39,3584
2013,NUMBER,bileca,_T,35-39,633
2013,NUMBER,bileca,M,35-39,352
2013,NUMBER,bileca,F,35-39,281
2013,NUMBER,bratunac,_T,35-39,1360
2013,NUMBER,bratunac,M,35-39,738
2013,NUMBER,bratunac,F,35-39,622
2013,NUMBER,brod,_T,35-39,1083
2013,NUMBER,brod,M,35-39,542
2013,NUMBER,brod,F,35-39,541
2013,NUMBER,visegrad,_T,35-39,586
2013,NUMBER,visegrad,M,35-39,309
2013,NUMBER,visegrad,F,35-39,277
2013,NUMBER,vlasenica,_T,35-39,792
2013,NUMBER,vlasenica,M,35-39,426
2013,NUMBER,vlasenica,F,35-39,366
2013,NUMBER,vukosavlje,_T,35-39,302
2013,NUMBER,vukosavlje,M,35-39,152
2013,NUMBER,vukosavlje,F,35-39,150
2013,NUMBER,gacko,_T,35-39,501
2013,NUMBER,gacko,M,35-39,268
2013,NUMBER,gacko,F,35-39,233
2013,NUMBER,grad_gradiska,_T,35-39,3258
2013,NUMBER,grad_gradiska,M,35-39,1675
2013,NUMBER,grad_gradiska,F,35-39,1583
2013,NUMBER,grad_derventa,_T,35-39,1781
2013,NUMBER,grad_derventa,M,35-39,902
2013,NUMBER,grad_derventa,F,35-39,879
2013,NUMBER,grad_doboj,_T,35-39,4763
2013,NUMBER,grad_doboj,M,35-39,2480
2013,NUMBER,grad_doboj,F,35-39,2283
2013,NUMBER,donji_zabar,_T,35-39,238
2013,NUMBER,donji_zabar,M,35-39,126
2013,NUMBER,donji_zabar,F,35-39,112
2013,NUMBER,grad_zvornik,_T,35-39,3984
2013,NUMBER,grad_zvornik,M,35-39,1999
2013,NUMBER,grad_zvornik,F,35-39,1985
2013,NUMBER,istocna_ilidza,_T,35-39,996
2013,NUMBER,istocna_ilidza,M,35-39,519
2013,NUMBER,istocna_ilidza,F,35-39,477
2013,NUMBER,istocni_drvar,_T,35-39,1
2013,NUMBER,istocni_drvar,M,35-39,1
2013,NUMBER,istocni_drvar,F,35-39,-
2013,NUMBER,istocni_mostar,_T,35-39,17
2013,NUMBER,istocni_mostar,M,35-39,12
2013,NUMBER,istocni_mostar,F,35-39,5
2013,NUMBER,istocni_stari_grad,_T,35-39,53
2013,NUMBER,istocni_stari_grad,M,35-39,34
2013,NUMBER,istocni_stari_grad,F,35-39,19
2013,NUMBER,istocno_novo_sarajevo,_T,35-39,750
2013,NUMBER,istocno_novo_sarajevo,M,35-39,376
2013,NUMBER,istocno_novo_sarajevo,F,35-39,374
2013,NUMBER,jezero,_T,35-39,62
2013,NUMBER,jezero,M,35-39,31
2013,NUMBER,jezero,F,35-39,31
2013,NUMBER,kalinovik,_T,35-39,92
2013,NUMBER,kalinovik,M,35-39,59
2013,NUMBER,kalinovik,F,35-39,33
2013,NUMBER,knezevo,_T,35-39,595
2013,NUMBER,knezevo,M,35-39,324
2013,NUMBER,knezevo,F,35-39,271
2013,NUMBER,kozarska_dubica,_T,35-39,1207
2013,NUMBER,kozarska_dubica,M,35-39,625
2013,NUMBER,kozarska_dubica,F,35-39,582
2013,NUMBER,kostajnica,_T,35-39,384
2013,NUMBER,kostajnica,M,35-39,189
2013,NUMBER,kostajnica,F,35-39,195
2013,NUMBER,kotor_varos,_T,35-39,1290
2013,NUMBER,kotor_varos,M,35-39,642
2013,NUMBER,kotor_varos,F,35-39,648
2013,NUMBER,krupa_na_uni,_T,35-39,88
2013,NUMBER,krupa_na_uni,M,35-39,52
2013,NUMBER,krupa_na_uni,F,35-39,36
2013,NUMBER,kupres,_T,35-39,16
2013,NUMBER,kupres,M,35-39,10
2013,NUMBER,kupres,F,35-39,6
2013,NUMBER,laktasi,_T,35-39,2470
2013,NUMBER,laktasi,M,35-39,1283
2013,NUMBER,laktasi,F,35-39,1187
2013,NUMBER,lopare,_T,35-39,857
2013,NUMBER,lopare,M,35-39,434
2013,NUMBER,lopare,F,35-39,423
2013,NUMBER,ljubinje,_T,35-39,174
2013,NUMBER,ljubinje,M,35-39,89
2013,NUMBER,ljubinje,F,35-39,85
2013,NUMBER,milici,_T,35-39,825
2013,NUMBER,milici,M,35-39,443
2013,NUMBER,milici,F,35-39,382
2013,NUMBER,modrica,_T,35-39,1559
2013,NUMBER,modrica,M,35-39,760
2013,NUMBER,modrica,F,35-39,799
2013,NUMBER,mrkonjic_grad,_T,35-39,1012
2013,NUMBER,mrkonjic_grad,M,35-39,524
2013,NUMBER,mrkonjic_grad,F,35-39,488
2013,NUMBER,nevesinje,_T,35-39,861
2013,NUMBER,nevesinje,M,35-39,499
2013,NUMBER,nevesinje,F,35-39,362
2013,NUMBER,novi_grad,_T,35-39,1580
2013,NUMBER,novi_grad,M,35-39,819
2013,NUMBER,novi_grad,F,35-39,761
2013,NUMBER,novo_gorazde,_T,35-39,173
2013,NUMBER,novo_gorazde,M,35-39,105
2013,NUMBER,novo_gorazde,F,35-39,68
2013,NUMBER,osmaci,_T,35-39,397
2013,NUMBER,osmaci,M,35-39,213
2013,NUMBER,osmaci,F,35-39,184
2013,NUMBER,ostra_luka,_T,35-39,197
2013,NUMBER,ostra_luka,M,35-39,102
2013,NUMBER,ostra_luka,F,35-39,95
2013,NUMBER,pale,_T,35-39,1294
2013,NUMBER,pale,M,35-39,682
2013,NUMBER,pale,F,35-39,612
2013,NUMBER,pelagicevo,_T,35-39,253
2013,NUMBER,pelagicevo,M,35-39,120
2013,NUMBER,pelagicevo,F,35-39,133
2013,NUMBER,petrovac,_T,35-39,33
2013,NUMBER,petrovac,M,35-39,20
2013,NUMBER,petrovac,F,35-39,13
2013,NUMBER,petrovo,_T,35-39,296
2013,NUMBER,petrovo,M,35-39,151
2013,NUMBER,petrovo,F,35-39,145
2013,NUMBER,grad_prijedor,_T,35-39,5634
2013,NUMBER,grad_prijedor,M,35-39,2900
2013,NUMBER,grad_prijedor,F,35-39,2734
2013,NUMBER,prnjavor,_T,35-39,2404
2013,NUMBER,prnjavor,M,35-39,1201
2013,NUMBER,prnjavor,F,35-39,1203
2013,NUMBER,ribnik,_T,35-39,350
2013,NUMBER,ribnik,M,35-39,182
2013,NUMBER,ribnik,F,35-39,168
2013,NUMBER,rogatica,_T,35-39,651
2013,NUMBER,rogatica,M,35-39,342
2013,NUMBER,rogatica,F,35-39,309
2013,NUMBER,rudo,_T,35-39,440
2013,NUMBER,rudo,M,35-39,231
2013,NUMBER,rudo,F,35-39,209
2013,NUMBER,sokolac,_T,35-39,689
2013,NUMBER,sokolac,M,35-39,361
2013,NUMBER,sokolac,F,35-39,328
2013,NUMBER,srbac,_T,35-39,1130
2013,NUMBER,srbac,M,35-39,581
2013,NUMBER,srbac,F,35-39,549
2013,NUMBER,srebrenica,_T,35-39,941
2013,NUMBER,srebrenica,M,35-39,485
2013,NUMBER,srebrenica,F,35-39,456
2013,NUMBER,teslic,_T,35-39,2464
2013,NUMBER,teslic,M,35-39,1228
2013,NUMBER,teslic,F,35-39,1236
2013,NUMBER,grad_trebinje,_T,35-39,1864
2013,NUMBER,grad_trebinje,M,35-39,1000
2013,NUMBER,grad_trebinje,F,35-39,864
2013,NUMBER,trnovo,_T,35-39,87
2013,NUMBER,trnovo,M,35-39,44
2013,NUMBER,trnovo,F,35-39,43
2013,NUMBER,ugljevik,_T,35-39,916
2013,NUMBER,ugljevik,M,35-39,467
2013,NUMBER,ugljevik,F,35-39,449
2013,NUMBER,foca,_T,35-39,1053
2013,NUMBER,foca,M,35-39,587
2013,NUMBER,foca,F,35-39,466
2013,NUMBER,han_pijesak,_T,35-39,192
2013,NUMBER,han_pijesak,M,35-39,96
2013,NUMBER,han_pijesak,F,35-39,96
2013,NUMBER,cajnice,_T,35-39,245
2013,NUMBER,cajnice,M,35-39,130
2013,NUMBER,cajnice,F,35-39,115
2013,NUMBER,celinac,_T,35-39,940
2013,NUMBER,celinac,M,35-39,447
2013,NUMBER,celinac,F,35-39,493
2013,NUMBER,samac,_T,35-39,1054
2013,NUMBER,samac,M,35-39,521
2013,NUMBER,samac,F,35-39,533
2013,NUMBER,sekovici,_T,35-39,390
2013,NUMBER,sekovici,M,35-39,206
2013,NUMBER,sekovici,F,35-39,184
2013,NUMBER,sipovo,_T,35-39,615
2013,NUMBER,sipovo,M,35-39,328
2013,NUMBER,sipovo,F,35-39,287
2013,NUMBER,grad_banja_luka,_T,40-44,12136
2013,NUMBER,grad_banja_luka,M,40-44,6117
2013,NUMBER,grad_banja_luka,F,40-44,6019
2013,NUMBER,berkovici,_T,40-44,149
2013,NUMBER,berkovici,M,40-44,96
2013,NUMBER,berkovici,F,40-44,53
2013,NUMBER,grad_bijeljina,_T,40-44,6769
2013,NUMBER,grad_bijeljina,M,40-44,3364
2013,NUMBER,grad_bijeljina,F,40-44,3405
2013,NUMBER,bileca,_T,40-44,668
2013,NUMBER,bileca,M,40-44,348
2013,NUMBER,bileca,F,40-44,320
2013,NUMBER,bratunac,_T,40-44,1300
2013,NUMBER,bratunac,M,40-44,646
2013,NUMBER,bratunac,F,40-44,654
2013,NUMBER,brod,_T,40-44,1065
2013,NUMBER,brod,M,40-44,546
2013,NUMBER,brod,F,40-44,519
2013,NUMBER,visegrad,_T,40-44,593
2013,NUMBER,visegrad,M,40-44,300
2013,NUMBER,visegrad,F,40-44,293
2013,NUMBER,vlasenica,_T,40-44,744
2013,NUMBER,vlasenica,M,40-44,395
2013,NUMBER,vlasenica,F,40-44,349
2013,NUMBER,vukosavlje,_T,40-44,301
2013,NUMBER,vukosavlje,M,40-44,165
2013,NUMBER,vukosavlje,F,40-44,136
2013,NUMBER,gacko,_T,40-44,537
2013,NUMBER,gacko,M,40-44,273
2013,NUMBER,gacko,F,40-44,264
2013,NUMBER,grad_gradiska,_T,40-44,3149
2013,NUMBER,grad_gradiska,M,40-44,1589
2013,NUMBER,grad_gradiska,F,40-44,1560
2013,NUMBER,grad_derventa,_T,40-44,1721
2013,NUMBER,grad_derventa,M,40-44,877
2013,NUMBER,grad_derventa,F,40-44,844
2013,NUMBER,grad_doboj,_T,40-44,4170
2013,NUMBER,grad_doboj,M,40-44,2121
2013,NUMBER,grad_doboj,F,40-44,2049
2013,NUMBER,donji_zabar,_T,40-44,262
2013,NUMBER,donji_zabar,M,40-44,148
2013,NUMBER,donji_zabar,F,40-44,114
2013,NUMBER,grad_zvornik,_T,40-44,3593
2013,NUMBER,grad_zvornik,M,40-44,1879
2013,NUMBER,grad_zvornik,F,40-44,1714
2013,NUMBER,istocna_ilidza,_T,40-44,869
2013,NUMBER,istocna_ilidza,M,40-44,460
2013,NUMBER,istocna_ilidza,F,40-44,409
2013,NUMBER,istocni_drvar,_T,40-44,4
2013,NUMBER,istocni_drvar,M,40-44,4
2013,NUMBER,istocni_drvar,F,40-44,-
2013,NUMBER,istocni_mostar,_T,40-44,25
2013,NUMBER,istocni_mostar,M,40-44,18
2013,NUMBER,istocni_mostar,F,40-44,7
2013,NUMBER,istocni_stari_grad,_T,40-44,46
2013,NUMBER,istocni_stari_grad,M,40-44,22
2013,NUMBER,istocni_stari_grad,F,40-44,24
2013,NUMBER,istocno_novo_sarajevo,_T,40-44,637
2013,NUMBER,istocno_novo_sarajevo,M,40-44,347
2013,NUMBER,istocno_novo_sarajevo,F,40-44,290
2013,NUMBER,jezero,_T,40-44,71
2013,NUMBER,jezero,M,40-44,40
2013,NUMBER,jezero,F,40-44,31
2013,NUMBER,kalinovik,_T,40-44,88
2013,NUMBER,kalinovik,M,40-44,48
2013,NUMBER,kalinovik,F,40-44,40
2013,NUMBER,knezevo,_T,40-44,648
2013,NUMBER,knezevo,M,40-44,350
2013,NUMBER,knezevo,F,40-44,298
2013,NUMBER,kozarska_dubica,_T,40-44,1219
2013,NUMBER,kozarska_dubica,M,40-44,629
2013,NUMBER,kozarska_dubica,F,40-44,590
2013,NUMBER,kostajnica,_T,40-44,390
2013,NUMBER,kostajnica,M,40-44,181
2013,NUMBER,kostajnica,F,40-44,209
2013,NUMBER,kotor_varos,_T,40-44,1334
2013,NUMBER,kotor_varos,M,40-44,641
2013,NUMBER,kotor_varos,F,40-44,693
2013,NUMBER,krupa_na_uni,_T,40-44,110
2013,NUMBER,krupa_na_uni,M,40-44,70
2013,NUMBER,krupa_na_uni,F,40-44,40
2013,NUMBER,kupres,_T,40-44,17
2013,NUMBER,kupres,M,40-44,8
2013,NUMBER,kupres,F,40-44,9
2013,NUMBER,laktasi,_T,40-44,2315
2013,NUMBER,laktasi,M,40-44,1193
2013,NUMBER,laktasi,F,40-44,1122
2013,NUMBER,lopare,_T,40-44,958
2013,NUMBER,lopare,M,40-44,493
2013,NUMBER,lopare,F,40-44,465
2013,NUMBER,ljubinje,_T,40-44,222
2013,NUMBER,ljubinje,M,40-44,130
2013,NUMBER,ljubinje,F,40-44,92
2013,NUMBER,milici,_T,40-44,705
2013,NUMBER,milici,M,40-44,394
2013,NUMBER,milici,F,40-44,311
2013,NUMBER,modrica,_T,40-44,1614
2013,NUMBER,modrica,M,40-44,826
2013,NUMBER,modrica,F,40-44,788
2013,NUMBER,mrkonjic_grad,_T,40-44,966
2013,NUMBER,mrkonjic_grad,M,40-44,495
2013,NUMBER,mrkonjic_grad,F,40-44,471
